timestamp,action_value
2024-09-29 17:48:37.041,-1
2024-09-29 17:48:38.043,-1
2024-09-29 17:48:39.044,-1
2024-09-29 17:48:40.045,-1
2024-09-29 17:48:41.047,1
2024-09-29 17:48:42.048,1
2024-09-29 17:48:43.050,1
2024-09-29 17:48:44.051,1
2024-09-29 17:48:45.053,1
2024-09-29 17:48:46.055,2
2024-09-29 17:48:47.057,2
