timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-10-05 15:33:47.636,83c8c23779fed513bf54b2caa651454b,0.03,-0.63,-0.77,1.85,-39.25,0.99,-87.08
2024-10-05 15:33:47.771,83c8c23779fed513bf54b2caa651454b,0.06,-0.62,-0.75,3.76,-39.4,0.98,-84.11
2024-10-05 15:33:47.837,83c8c23779fed513bf54b2caa651454b,0.18,-0.57,-0.75,10.81,-36.3,0.96,-72.42
2024-10-05 15:33:47.963,83c8c23779fed513bf54b2caa651454b,0.19,-0.69,-0.62,11.75,-46.84,0.94,-74.41
2024-10-05 15:33:48.037,83c8c23779fed513bf54b2caa651454b,0.18,-0.74,-0.56,10.99,-51.19,0.94,-76.26
2024-10-05 15:33:48.137,83c8c23779fed513bf54b2caa651454b,0.13,-0.75,-0.51,8.04,-54.79,0.92,-80.29
2024-10-05 15:33:48.237,83c8c23779fed513bf54b2caa651454b,0.04,-0.75,-0.62,2.59,-50.27,0.97,-86.63
2024-10-05 15:33:48.337,83c8c23779fed513bf54b2caa651454b,-0.08,-0.7,-0.73,-4.29,-43.88,1.02,-96.16
2024-10-05 15:33:48.466,83c8c23779fed513bf54b2caa651454b,-0.06,-0.65,-0.64,-4.01,-45.39,0.92,-95.61
2024-10-05 15:33:48.537,83c8c23779fed513bf54b2caa651454b,-0.04,-0.88,-0.55,-2.44,-57.89,1.03,-92.88
2024-10-05 15:33:48.637,83c8c23779fed513bf54b2caa651454b,0.04,-0.71,-0.58,2.25,-50.43,0.92,-87.09
2024-10-05 15:33:48.737,83c8c23779fed513bf54b2caa651454b,0,-0.76,-0.61,-0.24,-51.01,0.97,-90.3
2024-10-05 15:33:48.837,83c8c23779fed513bf54b2caa651454b,0.01,-0.7,-0.63,0.73,-48.26,0.94,-89.02
2024-10-05 15:33:48.970,83c8c23779fed513bf54b2caa651454b,0.04,-0.72,-0.61,2.68,-49.59,0.94,-86.48
2024-10-05 15:33:49.038,83c8c23779fed513bf54b2caa651454b,0.03,-0.75,-0.59,1.92,-51.94,0.96,-87.56
2024-10-05 15:33:49.137,83c8c23779fed513bf54b2caa651454b,0.05,-0.75,-0.6,3.1,-50.98,0.96,-86.02
2024-10-05 15:33:49.238,83c8c23779fed513bf54b2caa651454b,0.06,-0.73,-0.6,3.38,-50.35,0.95,-85.63
2024-10-05 15:33:49.338,83c8c23779fed513bf54b2caa651454b,0.05,-0.73,-0.6,2.91,-50.42,0.94,-86.23
2024-10-05 15:33:49.465,83c8c23779fed513bf54b2caa651454b,0.04,-0.73,-0.62,2.4,-49.7,0.95,-86.86
