2630.937755173,-18107.861328125,2693.340087890625,-12672.9013671875,14264.7255859375,38957.8125,-9985.529296875,568.6282958984375,-37103.0625
2630.938087931,-18011.033203125,19706.591796875,26008.240234375,14370.3369140625,44302.58203125,22935.234375,19244.71484375,-36963.65625
2630.938320312,-18200.0625,2595.640625,1557.0223388671875,14423.5791015625,31626.529296875,6389.15576171875,2775.28173828125,-36936.296875
2630.938507691,-18347.919921875,-17997.0859375,-41895.63671875,14305.427734375,23604.04296875,-29711.767578125,-19386.3359375,-37077.31640625
2630.938701946,-18184.03515625,-4272.5576171875,-25261.916015625,14226.16796875,35236.1796875,-19531.64453125,-6488.80029296875,-37129.8203125
2630.938897826,-18028.669921875,18287.76953125,20556.517578125,14309.517578125,45023.359375,17552.77734375,17327.673828125,-37022.93359375
2630.939142082,-18152.453125,9398.4599609375,13394.68359375,14415.666015625,35620.00390625,15216.4404296875,9622.8271484375,-36942.66796875
2630.939363837,-18336.51953125,-15194.982421875,-34098.72265625,14368.8623046875,23741.103515625,-22697.255859375,-16051.6796875,-37042.04296875
2630.939610843,-18242.642578125,-10573.46875,-35548.72265625,14252.4541015625,31310.767578125,-27008.705078125,-12724.533203125,-37144.97265625
2630.939832349,-18054.685546875,14124.580078125,10547.384765625,14277.4658203125,43981.65625,8719.3251953125,12655.265625,-37071.078125
2630.940136606,-18106.587890625,14999.44921875,22084.83984375,14393.1357421875,39391.5234375,21322.154296875,15112.4375,-36952.125
2630.940427613,-18319.287109375,-9791.203125,-22266.08984375,14389.6494140625,25662.4375,-12691.341796875,-10140.8955078125,-37013.14453125
2630.940742746,-18313.453125,-15432.4921875,-42274.83203125,14266.2001953125,27655.654296875,-31609.498046875,-17460.845703125,-37149.46484375
2630.941034628,-18104.0390625,7982.1201171875,-2300.396484375,14258.1533203125,41488.609375,-1934.6103515625,6073.39306640625,-37110.171875
2630.941297384,-18064.9453125,18642.89453125,26358.939453125,14378.919921875,42617.88671875,23834.712890625,18497.720703125,-36967.8125
2630.941580266,-18276.03515625,-2938.29296875,-8654.7509765625,14403.1943359375,28836.49609375,-1684.82958984375,-2894.036376953125,-36984.109375
2630.94626988,-18362.0,-17979.31640625,-44091.42578125,14279.2763671875,24899.884765625,-32276.96484375,-19701.294921875,-37131.2265625
2630.946627764,-18163.31640625,1014.27734375,-15683.2783203125,14228.984375,38177.15625,-12482.732421875,-1143.358642578125,-37140.078125
2630.94688752,-18054.41796875,19590.921875,25209.27734375,14320.9169921875,44708.0,21928.869140625,19025.310546875,-37013.0078125
2630.947153901,-18224.134765625,4251.70361328125,4607.69970703125,14395.28125,32683.3203125,8594.0654296875,4471.04150390625,-36968.1484375
2630.947390782,-18383.458984375,-17612.45703125,-40438.19140625,14303.416015625,23613.162109375,-28530.0546875,-18891.669921875,-37101.453125
2630.947619413,-18232.71875,-5835.4140625,-27862.451171875,14211.2822265625,34462.83203125,-21620.884765625,-8086.6591796875,-37167.7734375
2630.947823668,-18071.853515625,17516.03125,18608.830078125,14267.2060546875,44962.40625,15696.890625,16422.697265625,-37066.85546875
2630.9481383,-18181.822265625,10821.5732421875,15762.5380859375,14371.8798828125,36538.66015625,16845.2109375,11010.6689453125,-36977.0
2630.948553185,-18380.642578125,-14110.900390625,-31554.580078125,14324.001953125,24077.05078125,-20669.70703125,-14889.27734375,-37071.4140625
2630.948878193,-18306.94921875,-11858.6494140625,-37461.47265625,14200.3525390625,30451.38671875,-28569.080078125,-14079.451171875,-37185.87890625
2630.949181326,-18109.203125,12821.5625,7758.69189453125,14215.841796875,43490.609375,6256.85595703125,11201.44140625,-37118.01953125
2630.949432207,-18138.03515625,16069.583984375,23575.8125,14343.8505859375,40208.7265625,22264.48046875,16105.79296875,-36988.6015625
2630.949652587,-18354.2890625,-8295.3349609375,-19187.78515625,14339.693359375,26284.240234375,-10299.2802734375,-8589.505859375,-37039.83203125
2630.949893468,-18372.326171875,-16254.857421875,-43179.2734375,14205.6494140625,26929.78125,-32362.326171875,-18304.333984375,-37185.87890625
2630.950120973,-18158.95703125,6387.21142578125,-5455.07666015625,14191.568359375,40704.265625,-4628.95654296875,4336.86376953125,-37157.51171875
2630.950319603,-18103.63671875,19130.05078125,26582.435546875,14308.1767578125,43180.4140625,23727.15625,18854.052734375,-37019.24609375
2631.062885711,-18304.802734375,-1212.425537109375,-5443.87841796875,14351.2265625,29666.505859375,726.8115844726562,-1182.9212646484375,-37019.58203125
2631.063315972,-18408.26953125,-18201.603515625,-43822.265625,14237.1650390625,24388.388671875,-32087.19921875,-19932.3671875,-37166.6328125
2631.063740982,-18211.595703125,-650.9721069335938,-18762.857421875,14181.8447265625,37256.41796875,-15014.40234375,-2926.558349609375,-37182.32421875
2631.064227869,-18083.921875,19380.435546875,24115.943359375,14269.75390625,44833.7265625,20759.4921875,18657.78125,-37056.39453125
2631.064654129,-18239.9609375,5907.43115234375,7459.89404296875,14357.931640625,33518.828125,10648.3701171875,6080.16552734375,-37000.203125
2631.065025888,-18411.21875,-17005.205078125,-38774.55078125,14273.978515625,23489.04296875,-27194.24609375,-18259.40625,-37125.4609375
2631.065480024,-18279.5234375,-7343.68701171875,-30415.580078125,14168.43359375,33321.75390625,-23694.5,-9668.08984375,-37207.87109375
2631.06591241,-18103.234375,16609.646484375,16330.6962890625,14223.6875,44582.73828125,13558.4326171875,15343.7783203125,-37110.375
2631.06632192,-18191.345703125,12214.5791015625,17933.517578125,14344.38671875,37324.68359375,18329.076171875,12352.6455078125,-37007.7109375
2631.066685554,-18400.490234375,-12887.0751953125,-28867.87890625,14296.912109375,24455.2421875,-18523.3359375,-13585.5224609375,-37094.078125
2631.067030312,-18352.478515625,-13038.8212890625,-39127.796875,14165.6845703125,29508.9921875,-29871.494140625,-15254.5947265625,-37222.35546875
2631.06736082,-18150.306640625,11371.158203125,4715.591796875,14182.984375,42800.74609375,3595.769287109375,9610.8916015625,-37163.61328125
2631.067715454,-18158.421875,16969.53125,24649.568359375,14312.1328125,40943.25,22853.29296875,16924.3359375,-37032.3203125
2631.068085713,-18365.017578125,-6668.10595703125,-15985.228515625,14333.7919921875,27037.60546875,-7819.71240234375,-6911.3818359375,-37066.18359375
2631.068459847,-18400.087890625,-16936.205078125,-43787.12890625,14207.99609375,26222.68359375,-32853.37109375,-18970.056640625,-37207.671875
2631.06881823,-18187.9921875,4761.3232421875,-8629.9404296875,14185.734375,39939.30078125,-7276.2294921875,2612.203369140625,-37185.20703125
