timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-11-12 17:19:45.331,83c8c23779fed513bf54b2caa651454b,-0.04,-0.86,-0.39,-2.67,-65.58,0.94,-92.93
2024-11-12 17:19:45.413,83c8c23779fed513bf54b2caa651454b,-0.03,-0.86,-0.39,-1.7,-65.66,0.94,-91.86
2024-11-12 17:19:45.531,83c8c23779fed513bf54b2caa651454b,-0.04,-0.87,-0.38,-2.65,-66.31,0.95,-92.89
2024-11-12 17:19:45.613,83c8c23779fed513bf54b2caa651454b,-0.04,-0.86,-0.38,-2.67,-65.8,0.94,-92.93
2024-11-12 17:19:45.714,83c8c23779fed513bf54b2caa651454b,-0.05,-0.86,-0.37,-2.92,-66.53,0.94,-93.18
2024-11-12 17:19:45.839,83c8c23779fed513bf54b2caa651454b,-0.04,-0.88,-0.38,-2.15,-66.33,0.96,-92.34
2024-11-12 17:19:45.914,83c8c23779fed513bf54b2caa651454b,-0.04,-0.87,-0.36,-2.42,-67.22,0.95,-92.63
2024-11-12 17:19:46.014,83c8c23779fed513bf54b2caa651454b,-0.05,-0.88,-0.38,-2.86,-66.79,0.96,-93.11
2024-11-12 17:19:46.114,83c8c23779fed513bf54b2caa651454b,-0.08,-0.87,-0.35,-4.62,-67.56,0.94,-94.98
2024-11-12 17:19:46.214,83c8c23779fed513bf54b2caa651454b,-0.07,-0.88,-0.38,-4.32,-66.39,0.96,-94.7
2024-11-12 17:19:46.330,83c8c23779fed513bf54b2caa651454b,-0.07,-0.87,-0.36,-4.37,-67.39,0.94,-94.72
2024-11-12 17:19:46.414,83c8c23779fed513bf54b2caa651454b,-0.06,-0.87,-0.35,-3.9,-67.91,0.94,-94.2
2024-11-12 17:19:46.514,83c8c23779fed513bf54b2caa651454b,-0.08,-0.86,-0.36,-5.14,-67.05,0.94,-95.55
2024-11-12 17:19:46.614,83c8c23779fed513bf54b2caa651454b,-0.06,-0.88,-0.36,-3.84,-67.53,0.96,-94.14
