timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-10-17 19:39:48.948,83c8c23779fed513bf54b2caa651454b,-0.01,-0.81,-0.48,-0.73,-59.61,0.94,-90.85
2024-10-17 19:39:49.049,83c8c23779fed513bf54b2caa651454b,-0.01,-0.81,-0.47,-0.73,-59.7,0.94,-90.85
2024-10-17 19:39:49.149,83c8c23779fed513bf54b2caa651454b,0,-0.81,-0.48,0.24,-59.62,0.94,-89.72
2024-10-17 19:39:49.252,83c8c23779fed513bf54b2caa651454b,0,-0.81,-0.46,-0.25,-60.47,0.93,-90.28
2024-10-17 19:39:49.349,83c8c23779fed513bf54b2caa651454b,-0.02,-0.82,-0.48,-0.97,-59.73,0.94,-91.12
2024-10-17 19:39:49.449,83c8c23779fed513bf54b2caa651454b,0,-0.81,-0.46,0,-60.26,0.94,-90
2024-10-17 19:39:49.549,83c8c23779fed513bf54b2caa651454b,-0.01,-0.81,-0.46,-0.49,-60.25,0.94,-90.56
2024-10-17 19:39:49.649,83c8c23779fed513bf54b2caa651454b,0,-0.82,-0.48,0,-59.45,0.95,-90
2024-10-17 19:39:49.752,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.48,0,-59.16,0.94,-90
2024-10-17 19:39:49.849,83c8c23779fed513bf54b2caa651454b,0,-0.82,-0.47,-0.24,-60.16,0.94,-90.28
2024-10-17 19:39:49.949,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.48,-0.25,-58.99,0.92,-90.29
2024-10-17 19:39:50.050,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.48,-0.24,-58.95,0.94,-90.29
2024-10-17 19:39:50.149,83c8c23779fed513bf54b2caa651454b,-0.01,-0.81,-0.47,-0.73,-60.03,0.94,-90.85
2024-10-17 19:39:50.251,83c8c23779fed513bf54b2caa651454b,0,-0.82,-0.48,0,-59.74,0.94,-90
2024-10-17 19:39:50.349,83c8c23779fed513bf54b2caa651454b,-0.01,-0.8,-0.48,-0.49,-58.82,0.94,-90.57
2024-10-17 19:39:50.450,83c8c23779fed513bf54b2caa651454b,0,-0.82,-0.48,0,-59.74,0.94,-90
2024-10-17 19:39:50.550,83c8c23779fed513bf54b2caa651454b,-0.02,-0.8,-0.47,-1.23,-59.56,0.93,-91.42
2024-10-17 19:39:50.649,83c8c23779fed513bf54b2caa651454b,-0.01,-0.81,-0.47,-0.49,-59.92,0.93,-90.57
2024-10-17 19:39:50.753,83c8c23779fed513bf54b2caa651454b,-0.02,-0.8,-0.49,-0.98,-58.48,0.93,-91.15
2024-10-17 19:39:50.850,83c8c23779fed513bf54b2caa651454b,0,-0.81,-0.48,0,-59.29,0.94,-90
2024-10-17 19:39:50.950,83c8c23779fed513bf54b2caa651454b,-0.01,-0.8,-0.47,-0.74,-59.45,0.93,-90.86
2024-10-17 19:39:51.068,83c8c23779fed513bf54b2caa651454b,0,-0.81,-0.48,-0.24,-59.08,0.94,-90.28
2024-10-17 19:39:51.150,83c8c23779fed513bf54b2caa651454b,0,-0.81,-0.48,-0.24,-59.29,0.94,-90.28
2024-10-17 19:39:51.268,83c8c23779fed513bf54b2caa651454b,-0.02,-0.8,-0.48,-0.98,-59.36,0.93,-91.14
2024-10-17 19:39:51.350,83c8c23779fed513bf54b2caa651454b,-0.01,-0.8,-0.48,-0.74,-58.82,0.94,-90.86
2024-10-17 19:39:51.450,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.48,0,-59.16,0.94,-90
2024-10-17 19:39:51.551,83c8c23779fed513bf54b2caa651454b,-0.01,-0.79,-0.48,-0.74,-58.77,0.93,-90.87
2024-10-17 19:39:51.651,83c8c23779fed513bf54b2caa651454b,-0.02,-0.82,-0.48,-0.97,-59.31,0.95,-91.12
2024-10-17 19:39:51.788,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.47,0,-59.8,0.93,-90
2024-10-17 19:39:51.851,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.48,0.25,-58.83,0.94,-89.71
2024-10-17 19:39:51.951,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.48,-0.25,-58.78,0.93,-90.29
2024-10-17 19:39:52.052,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.48,0.25,-59.37,0.93,-89.71
2024-10-17 19:39:52.151,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.47,-0.25,-59.46,0.93,-90.29
2024-10-17 19:39:52.252,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.49,0,-58.62,0.94,-90
2024-10-17 19:39:52.351,83c8c23779fed513bf54b2caa651454b,-0.01,-0.79,-0.48,-0.5,-58.44,0.92,-90.58
2024-10-17 19:39:52.451,83c8c23779fed513bf54b2caa651454b,-0.01,-0.79,-0.48,-0.49,-58.78,0.93,-90.58
2024-10-17 19:39:52.552,83c8c23779fed513bf54b2caa651454b,-0.01,-0.81,-0.48,-0.49,-59.41,0.94,-90.56
2024-10-17 19:39:52.651,83c8c23779fed513bf54b2caa651454b,0,-0.81,-0.48,-0.24,-59.2,0.95,-90.28
2024-10-17 19:39:52.752,83c8c23779fed513bf54b2caa651454b,-0.01,-0.8,-0.48,-0.74,-58.9,0.93,-90.86
2024-10-17 19:39:52.852,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.5,0,-57.94,0.93,-90
2024-10-17 19:39:52.952,83c8c23779fed513bf54b2caa651454b,-0.01,-0.81,-0.49,-0.73,-58.86,0.94,-90.85
2024-10-17 19:39:53.052,83c8c23779fed513bf54b2caa651454b,-0.02,-0.79,-0.49,-0.98,-58.14,0.93,-91.16
2024-10-17 19:39:53.152,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.5,0.25,-57.6,0.93,-89.71
2024-10-17 19:39:53.263,83c8c23779fed513bf54b2caa651454b,0,-0.81,-0.47,-0.24,-59.71,0.94,-90.28
2024-10-17 19:39:53.352,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.48,0,-58.57,0.93,-90
2024-10-17 19:39:53.452,83c8c23779fed513bf54b2caa651454b,-0.01,-0.79,-0.5,-0.74,-57.8,0.93,-90.87
2024-10-17 19:39:53.552,83c8c23779fed513bf54b2caa651454b,0,-0.78,-0.5,-0.25,-57.68,0.93,-90.29
2024-10-17 19:39:53.652,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.48,-0.25,-58.78,0.93,-90.29
2024-10-17 19:39:53.764,83c8c23779fed513bf54b2caa651454b,0,-0.82,-0.5,0,-58.71,0.95,-90
2024-10-17 19:39:53.852,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.5,0,-58.07,0.94,-90
2024-10-17 19:39:53.952,83c8c23779fed513bf54b2caa651454b,-0.01,-0.8,-0.5,-0.73,-58.06,0.94,-90.86
2024-10-17 19:39:54.053,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.49,0,-58.28,0.94,-90
