arbitrary_time,CP3,C3,F5,PO3,PO4,F6,C4,CP4
873.911178243,4303.67138671875,9584.94140625,10893.3896484375,68225.5390625,72963.0625,16582.421875,17341.419921875,-5602.0615234375
873.911404374,4355.3037109375,6186.783203125,7632.29296875,67741.265625,72339.578125,11428.9599609375,13105.943359375,-5621.306640625
873.911615629,4338.5400390625,-7553.56982421875,-8145.66748046875,66831.2578125,71451.234375,-19190.9375,-16145.0205078125,-5671.2626953125
873.91186626,4199.4677734375,-1257.9560546875,-1127.6007080078125,67791.2890625,72699.9375,-13434.849609375,-11380.6796875,-5713.90966796875
873.912283395,4287.376953125,8755.1328125,10306.7900390625,68265.171875,73048.890625,12657.478515625,13539.1875,-5599.916015625
873.912641654,4340.21630859375,8097.92431640625,9591.1767578125,67934.5859375,72560.7265625,16110.017578125,17460.376953125,-5612.5224609375
873.912959536,4387.2890625,-4403.38232421875,-4193.29833984375,66965.7734375,71522.375,-11633.880859375,-8663.6689453125,-5631.7001953125
873.91332242,4208.5869140625,-5167.00732421875,-5729.93603515625,67444.1484375,72314.234375,-19885.96484375,-17307.22265625,-5741.73779296875
873.913654428,4275.70947265625,7127.9033203125,8685.8642578125,68249.6796875,73082.015625,6826.2890625,7982.9248046875,-5624.39111328125
873.913993312,4333.24267578125,9187.83984375,10537.125,68076.875,72742.71875,18205.626953125,19339.263671875,-5612.38818359375
874.024934755,4399.62744140625,-173.40481567382812,768.855224609375,67241.171875,71779.1953125,-2561.107177734375,79.52749633789062,-5625.79931640625
874.025420642,4237.89013671875,-7960.9306640625,-8945.3681640625,67097.8046875,71891.3125,-23418.904296875,-20494.759765625,-5753.0703125
874.025789901,4243.791015625,4749.3876953125,6044.96142578125,68155.8046875,73037.359375,-157.31155395507812,1271.098876953125,-5664.75830078125
874.02615891,4324.1904296875,9589.8359375,10960.0419921875,68173.5078125,72886.75,18082.58203125,19014.91796875,-5604.8779296875
874.026559795,4380.3828125,3774.2705078125,5196.44482421875,67557.6015625,72126.34375,6021.76025390625,8196.2275390625,-5621.77587890625
874.026902053,4287.84619140625,-8741.251953125,-9658.9697265625,66861.5703125,71549.46875,-22810.51171875,-19661.396484375,-5721.15185546875
874.027265437,4203.35693359375,1580.3575439453125,2313.539306640625,67973.2109375,72879.9140625,-7763.05029296875,-5908.50390625,-5708.34423828125
874.027585195,4295.9599609375,9428.43359375,10925.2412109375,68223.9296875,72972.9140625,15797.4736328125,16732.021484375,-5610.77880859375
874.027909702,4346.720703125,6758.22802734375,8320.681640625,67785.7265625,72375.5859375,12707.904296875,14456.2353515625,-5632.23681640625
874.028334713,4341.08837890625,-6950.14013671875,-7349.587890625,66826.765625,71415.359375,-17737.044921875,-14571.63671875,-5681.857421875
874.028645345,4182.50244140625,-2134.635986328125,-2176.344482421875,67684.7421875,72581.6484375,-15116.5947265625,-12874.0,-5745.626953125
874.028898851,4273.09423828125,8576.0947265625,10113.0009765625,68249.75,73039.1015625,11429.2275390625,12409.3740234375,-5617.08203125
874.029167108,4328.07958984375,8593.9990234375,9993.3076171875,67962.1484375,72589.4921875,16821.607421875,18134.34765625,-5619.09375
874.029406239,4369.05029296875,-3343.77587890625,-3043.569580078125,66998.828125,71536.6640625,-9640.7978515625,-6753.064453125,-5651.2802734375
874.029646745,4189.8115234375,-5770.7724609375,-6560.6162109375,67338.6640625,72190.5859375,-20981.513671875,-18371.455078125,-5768.96240234375
874.029899501,4245.802734375,6849.0205078125,8260.1982421875,68212.4609375,73050.1640625,5332.4326171875,6482.76513671875,-5653.15771484375
874.034090102,4313.3271484375,9512.3203125,10718.576171875,68081.1015625,72747.40625,18400.490234375,19403.904296875,-5627.54296875
874.034450611,4381.9248046875,995.9042358398438,1929.849365234375,67305.609375,71836.796875,-406.9581604003906,2040.5576171875,-5639.478515625
874.034725868,4232.458984375,-8142.31494140625,-9309.0087890625,67014.390625,71770.75,-23590.296875,-20715.37109375,-5764.201171875
874.034986374,4217.30419921875,4280.33642578125,5292.53466796875,68105.0390625,72981.5625,-1836.106201171875,-447.3254089355469,-5696.74365234375
874.035248006,4298.9775390625,9809.3076171875,10950.587890625,68168.609375,72871.390625,17768.6953125,18544.591796875,-5630.0908203125
874.035550263,4358.05322265625,4778.8916015625,5985.4833984375,67593.4140625,72145.9921875,7832.3857421875,9721.3984375,-5650.94482421875
874.035812769,4298.64208984375,-8287.0869140625,-9398.0576171875,66831.2578125,71472.0859375,-21889.5078125,-18938.072265625,-5727.52197265625
874.036163528,4194.17041015625,967.5398559570312,1217.924072265625,67910.4453125,72796.4296875,-9477.5185546875,-7793.09130859375,-5740.798828125
874.036479911,4283.4208984375,9466.72265625,10577.828125,68229.6328125,72970.6328125,14920.6591796875,15579.4765625,-5636.1259765625
874.036786043,4342.9658203125,7445.3427734375,8554.8388671875,67830.7890625,72421.1875,13879.9619140625,15210.5390625,-5638.47265625
874.0370803,4355.572265625,-5973.1455078125,-6608.76171875,66860.8359375,71427.0234375,-15930.2431640625,-13133.8388671875,-5672.60400390625
874.037331431,4177.0712890625,-2741.821044921875,-3334.58935546875,67605.28125,72497.15625,-16459.7109375,-14446.310546875,-5761.0498046875
874.037605438,4251.3681640625,8390.486328125,9533.8447265625,68215.28125,73023.4765625,10258.376953125,10942.2724609375,-5643.03271484375
874.037979197,4302.66552734375,8976.951171875,9907.87890625,67968.1171875,72617.453125,17484.380859375,18390.5,-5641.02099609375
874.03833008,4357.04736328125,-2133.09375,-2049.744140625,67053.6171875,71595.53125,-7293.462890625,-4793.37548828125,-5653.76123046875
874.038601087,4183.70947265625,-6238.68408203125,-7492.482421875,67248.078125,72080.140625,-21659.0390625,-19260.943359375,-5772.91845703125
874.149961041,4235.07373046875,6515.35400390625,7490.06884765625,68193.484375,73042.1875,3966.920166015625,4901.53564453125,-5656.7119140625
874.150366301,4300.9892578125,9726.896484375,10529.615234375,68094.1796875,72769.7421875,18635.5859375,19314.251953125,-5631.76708984375
874.15075031,4364.89306640625,2085.81982421875,2771.526611328125,67357.9140625,71890.171875,1894.980712890625,3975.83837890625,-5652.4873046875
874.151125319,4241.71240234375,-8231.498046875,-9734.2060546875,66944.25,71669.6328125,-23341.521484375,-20631.953125,-5763.32958984375
874.15155983,4212.94580078125,3742.888671875,4304.9453125,68067.9609375,72939.65625,-3333.248291015625,-2050.146484375,-5705.79638671875
874.151911463,4298.70947265625,9945.83203125,10829.150390625,68184.8359375,72887.890625,17660.333984375,18227.822265625,-5628.81689453125
874.152413725,4353.158203125,5606.8896484375,6574.630859375,67646.453125,72202.453125,9740.375,11370.755859375,-5650.2744140625
874.152755609,4308.767578125,-7880.59814453125,-9126.9541015625,66801.21875,71412.7421875,-20652.138671875,-17795.5859375,-5725.37646484375
874.153117367,4182.97216796875,220.20936584472656,107.35541534423828,67839.234375,72717.5,-10956.0859375,-9265.958984375,-5753.6064453125
874.153470501,4266.25439453125,9412.474609375,10450.6240234375,68225.671875,72969.765625,14386.2958984375,14946.8779296875,-5646.78759765625
874.15382451,4322.7822265625,7958.8515625,8914.388671875,67868.0,72449.953125,15222.9443359375,16394.197265625,-5655.37060546875
874.154083266,4346.51953125,-5219.37744140625,-5837.89501953125,66884.703125,71420.1171875,-14016.62109375,-11273.7265625,-5685.41162109375
874.154333772,4168.15283203125,-3603.883056640625,-4515.9013671875,67542.1171875,72395.703125,-17838.90234375,-15710.837890625,-5777.47802734375
874.154622654,4241.4443359375,8262.74609375,9369.693359375,68255.578125,73040.7734375,9340.3232421875,10050.6396484375,-5655.3037109375
874.15485941,4304.140625,9435.20703125,10373.845703125,68029.3359375,72649.578125,18458.626953125,19273.818359375,-5639.74658203125
874.155082915,4368.1787109375,-1196.734619140625,-969.2162475585938,67123.421875,71631.2109375,-4999.5703125,-2582.229736328125,-5651.4814453125
874.158790505,4196.986328125,-6930.828125,-8340.9326171875,67178.203125,71977.1484375,-22370.830078125,-19857.466796875,-5776.8076171875
874.159215765,4225.55224609375,6202.67529296875,7255.30810546875,68202.5390625,73048.0859375,2934.873046875,3901.8095703125,-5676.15771484375
874.159417395,4306.2197265625,10278.2919921875,11404.283203125,68149.6328125,72823.1171875,19591.390625,20171.28515625,-5624.7265625
874.1596154,4373.07373046875,2889.946044921875,3814.972900390625,67424.96875,71960.453125,4114.240234375,6107.72509765625,-5641.35595703125
874.15979253,4256.93408203125,-8590.1767578125,-10063.111328125,66891.2109375,71599.7578125,-23154.572265625,-20347.439453125,-5755.8193359375
874.159950533,4200.205078125,3276.921875,3892.28759765625,68060.8515625,72946.296875,-4436.708984375,-3063.485107421875,-5720.95068359375
874.160749803,4297.83740234375,10669.1572265625,12097.8359375,68252.0234375,72967.75,18591.26171875,19096.724609375,-5624.525390625
874.161086561,4359.5283203125,6237.5439453125,7630.28125,67679.109375,72237.5859375,11863.8125,13352.7744140625,-5639.74658203125
874.161420194,4325.46435546875,-7941.08203125,-8979.4326171875,66769.8359375,71383.375,-19596.28515625,-16750.529296875,-5710.15478515625
874.161742077,4183.17333984375,-606.3133544921875,-741.563720703125,67804.765625,72700.40625,-12213.505859375,-10469.466796875,-5759.50732421875
874.16205771,4278.1904296875,10167.3828125,11833.705078125,68309.2265625,73068.203125,15181.705078125,15658.8701171875,-5638.60693359375
874.162329091,4344.9775390625,8602.58203125,10125.875,67879.265625,72459.8125,17257.265625,18270.470703125,-5636.39404296875
874.162582347,4367.10546875,-5164.7275390625,-5517.23681640625,66850.0390625,71383.234375,-12537.248046875,-9880.7216796875,-5675.15185546875
874.162917605,4174.59033203125,-4793.57666015625,-5843.7958984375,67435.6953125,72296.6640625,-19224.46484375,-17085.537109375,-5786.93310546875
874.163190237,4236.8173828125,8725.8291015625,10286.6064453125,68289.578125,73096.3671875,9553.7607421875,10157.056640625,-5667.6416015625
874.163450493,4318.42333984375,10249.6591796875,11840.142578125,68025.046875,72637.4375,20450.5703125,21063.7890625,-5635.58935546875
874.274696819,4373.60986328125,-1165.352783203125,-756.4500122070312,67077.625,71594.53125,-3454.484130859375,-1186.944580078125,-5657.7177734375
874.275056703,4193.2314453125,-8288.2939453125,-9990.9599609375,67039.46875,71840.3515625,-23600.958984375,-21112.60546875,-5794.9794921875
874.27534646,4194.2373046875,6036.9150390625,7148.0869140625,68197.3125,73061.4296875,2222.411376953125,3108.07666015625,-5712.97119140625
874.275703844,4294.28369140625,11257.1640625,12958.6904296875,68170.0859375,72834.109375,21337.240234375,21718.3828125,-5636.05859375
874.276139229,4359.595703125,2960.75634765625,4035.584716796875,67361.53125,71895.671875,5733.69091796875,7521.115234375,-5653.56005859375
874.276477113,4250.89892578125,-9726.9638671875,-11548.4521484375,66750.7265625,71455.3203125,-23768.39453125,-21060.4375,-5761.384765625
874.27678187,4174.38916015625,2490.364013671875,2781.9873046875,68020.015625,72931.4765625,-5921.9150390625,-4693.9326171875,-5737.4462890625
874.277074502,4287.779296875,11633.34375,13474.3447265625,68302.046875,73029.5078125,19850.55859375,20075.798828125,-5618.95947265625
874.277466637,4364.69189453125,6560.2138671875,8019.20166015625,67649.0703125,72209.5625,13546.5634765625,14775.5517578125,-5620.77001953125
874.27783027,4329.353515625,-8568.9873046875,-10011.0771484375,66686.9609375,71296.3984375,-19383.453125,-16656.5859375,-5699.0908203125
874.278126403,4165.0009765625,-1839.1236572265625,-2611.73388671875,67731.2109375,72644.75,-14156.6318359375,-12488.4326171875,-5773.9912109375
874.278414535,4265.181640625,10958.5673828125,12790.5830078125,68379.1640625,73154.4375,15754.021484375,16027.7412109375,-5642.83154296875
874.278701417,4358.45556640625,9318.1953125,11032.126953125,67884.765625,72463.09375,19171.9609375,19939.2734375,-5618.22216796875
874.279030925,4385.81396484375,-5301.654296875,-5887.716796875,66814.359375,71358.0234375,-11445.1201171875,-8962.6015625,-5658.3212890625
874.279354307,4181.4296875,-6172.70166015625,-7839.89599609375,67343.6328125,72229.2734375,-20922.302734375,-18895.224609375,-5785.0556640625
874.279674565,4239.767578125,9102.6796875,10703.556640625,68372.4609375,73224.7109375,9464.3759765625,9828.8876953125,-5661.80810546875
874.284234301,4336.7294921875,11374.17578125,13398.103515625,68079.4296875,72711.53125,22599.220703125,22866.369140625,-5612.99169921875
874.284536808,4386.61865234375,-992.08203125,-524.2377319335938,67047.578125,71587.0859375,-1728.81787109375,224.7691192626953,-5645.17822265625
874.284793314,4203.69189453125,-9574.078125,-11747.8740234375,66917.2265625,71742.7890625,-24769.26171875,-22463.09765625,-5791.15771484375
874.285050321,4190.54931640625,5959.39892578125,6921.70849609375,68235.6640625,73157.8515625,1419.76025390625,2039.886962890625,-5714.2451171875
874.285355203,4309.84033203125,12682.4228515625,14948.6884765625,68249.75,72947.5703125,23375.451171875,23321.740234375,-5610.37646484375
874.285634335,4379.7119140625,3437.31787109375,4667.04345703125,67337.2578125,71896.8828125,7662.0654296875,9012.625,-5629.75537109375
874.285880841,4277.45263671875,-10598.5478515625,-12802.787109375,66642.90625,71372.3046875,-24149.201171875,-21766.73046875,-5741.0673828125
874.286104846,4165.53759765625,1854.2781982421875,1745.045166015625,67992.921875,72952.4609375,-7401.9580078125,-6528.228515625,-5753.13720703125
874.286323977,4279.86669921875,13058.267578125,15369.326171875,68382.78125,73133.3828125,21394.439453125,21115.7578125,-5632.16943359375
874.286560232,4374.41455078125,7350.52685546875,9130.2392578125,67614.1953125,72177.90625,15736.05078125,16429.46875,-5621.03857421875
874.286838614,4342.5634765625,-9054.5341796875,-10689.1396484375,66573.1640625,71195.546875,-18921.107421875,-16645.453125,-5701.5048828125
874.28709462,4153.80322265625,-3008.499755859375,-4325.732421875,67625.3984375,72593.046875,-16039.744140625,-14786.6162109375,-5790.15185546875
874.287318001,4251.90478515625,12006.70703125,14144.8974609375,68433.8125,73271.984375,16490.7578125,16185.7900390625,-5646.18408203125
874.287566257,4357.85205078125,10468.5947265625,12634.8134765625,67852.6484375,72455.515625,21479.8671875,21606.6015625,-5611.1142578125
874.287797887,4377.767578125,-5391.9775390625,-6042.74853515625,66699.1640625,71276.21875,-10365.53125,-8417.30859375,-5660.064453125
874.288078144,4168.35400390625,-7626.2578125,-9952.0009765625,67174.5859375,72115.2109375,-22984.787109375,-21343.947265625,-5796.32080078125
874.399833608,4209.056640625,9587.5556640625,11158.2578125,68379.5,73304.171875,9017.7880859375,8906.4765625,-5685.34423828125
874.400294494,4342.7646484375,12931.8681640625,15454.8212890625,68097.1953125,72761.421875,24718.232421875,24436.599609375,-5599.37939453125
874.400655878,4407.20458984375,-598.736083984375,-160.32904052734375,66988.84375,71549.6015625,-356.5326232910156,1160.3236083984375,-5622.71484375
874.400983511,4228.837890625,-10783.28515625,-13626.359375,66766.484375,71617.2578125,-26428.408203125,-24393.484375,-5772.9853515625
874.401275893,4189.14111328125,5819.3876953125,6400.35400390625,68230.5703125,73219.75,-100.98516845703125,199.82456970214844,-5718.4697265625
874.4015629,4329.62158203125,14432.162109375,17182.431640625,68319.28125,73039.03125,25105.208984375,24632.0,-5595.9599609375
874.401884657,4409.9541015625,4171.30419921875,5605.4814453125,67286.5625,71849.0703125,9417.6376953125,10430.306640625,-5606.4873046875
874.402222666,4299.84912109375,-11402.1376953125,-13972.3642578125,66498.6015625,71239.609375,-24848.923828125,-22575.951171875,-5731.6796875
874.402565299,4155.0771484375,1058.064453125,511.29608154296875,67919.96875,72935.703125,-9545.4453125,-8719.392578125,-5770.638671875
874.402878932,4275.84326171875,14523.0888671875,17432.4140625,68436.4296875,73225.3828125,22467.92578125,21989.822265625,-5638.271484375
874.403204064,4386.5517578125,8437.357421875,10809.369140625,67567.4609375,72134.9921875,17835.751953125,18333.501953125,-5612.65625
874.403492946,4360.9365234375,-9292.177734375,-10867.908203125,66460.515625,71096.4453125,-18487.728515625,-16261.49609375,-5684.53955078125
874.403818829,4148.77392578125,-4178.94873046875,-5868.740234375,67498.6640625,72508.15625,-18263.765625,-16976.908203125,-5801.0146484375
874.404435719,4242.78515625,13202.1005859375,15869.1552734375,68489.40625,73373.4375,16988.5078125,16550.16796875,-5659.86328125
874.404714601,4379.779296875,12205.66015625,15291.9443359375,67865.859375,72477.0390625,24273.1875,24168.177734375,-5592.80810546875
874.404980733,4397.75,-4970.6025390625,-5212.20263671875,66620.4375,71206.4765625,-8678.01953125,-6848.283203125,-5650.74365234375
874.408886327,4171.0361328125,-8771.7626953125,-11282.779296875,67013.046875,71965.2734375,-24441.830078125,-22793.27734375,-5810.33544921875
874.40919146,4200.2724609375,10251.939453125,12207.3369140625,68411.5546875,73371.4921875,9024.2255859375,8801.2666015625,-5699.42578125
874.409448341,4359.796875,15125.7138671875,18748.373046875,68149.765625,72811.8515625,27985.36328125,27439.9375,-5583.82275390625
874.409743223,4421.4873046875,370.4130554199219,1456.23828125,66911.2578125,71460.6875,2370.804443359375,3697.425048828125,-5616.27734375
874.410041105,4235.67724609375,-11486.359375,-14406.4130859375,66597.171875,71432.859375,-26772.134765625,-24755.849609375,-5776.6064453125
874.410291112,4171.10302734375,6029.33740234375,6658.181640625,68199.7265625,73211.5,-615.9692993164062,-411.8531799316406,-5738.8544921875
874.410603869,4322.24560546875,16808.80078125,20523.99609375,68393.2421875,73116.28125,28158.701171875,27346.193359375,-5597.23388671875
874.410902626,4416.7265625,5779.6240234375,7935.58349609375,67250.625,71790.734375,12866.6904296875,13475.1494140625,-5597.36767578125
874.411174883,4309.37109375,-11380.3447265625,-13911.4111328125,66370.390625,71091.6796875,-23881.517578125,-21943.28515625,-5724.77294921875
874.411416764,4138.58154296875,794.4703369140625,-27.358531951904297,67850.1640625,72891.78125,-10501.3173828125,-10083.3623046875,-5784.31787109375
874.411722021,4268.33349609375,16642.97265625,20176.783203125,68540.03125,73357.8125,24722.859375,23576.1484375,-5635.1201171875
874.411995653,4399.62744140625,10448.076171875,13544.9541015625,67580.3359375,72147.6640625,21568.58203125,21294.19140625,-5593.478515625
874.412348286,4370.3916015625,-8829.3623046875,-10253.6826171875,66366.5703125,71006.7265625,-16647.734375,-15037.7373046875,-5679.7119140625
874.412630668,4142.00146484375,-5101.02490234375,-7198.04296875,67372.796875,72411.8671875,-19643.962890625,-18863.103515625,-5815.09619140625
874.412887675,4226.08837890625,14352.90234375,17367.4375,68564.234375,73494.46875,17839.908203125,16744.962890625,-5673.54248046875
874.413158931,4386.08251953125,14139.8681640625,18086.404296875,67909.4453125,72522.4375,27732.56640625,26856.421875,-5584.2919921875
