timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-11-12 22:53:52.299,83c8c23779fed513bf54b2caa651454b,0.03,-0.86,-0.46,1.64,-61.92,0.98,-88.14
2024-11-12 22:53:52.400,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.46,0.23,-61.65,0.98,-89.73
2024-11-12 22:53:52.537,83c8c23779fed513bf54b2caa651454b,0.01,-0.84,-0.46,0.72,-61.17,0.95,-89.18
2024-11-12 22:53:52.625,83c8c23779fed513bf54b2caa651454b,0.05,-0.86,-0.5,2.77,-59.91,0.99,-86.81
2024-11-12 22:53:52.701,83c8c23779fed513bf54b2caa651454b,0.06,-0.84,-0.48,3.29,-60,0.97,-86.2
2024-11-12 22:53:52.800,83c8c23779fed513bf54b2caa651454b,0.03,-0.85,-0.47,1.89,-61.05,0.97,-87.84
2024-11-12 22:53:52.900,83c8c23779fed513bf54b2caa651454b,0.04,-0.84,-0.47,2.13,-60.71,0.97,-87.56
2024-11-12 22:53:53.000,83c8c23779fed513bf54b2caa651454b,0.04,-0.82,-0.48,2.65,-59.55,0.95,-86.93
2024-11-12 22:53:53.111,83c8c23779fed513bf54b2caa651454b,0.03,-0.84,-0.48,1.88,-60.11,0.97,-87.83
2024-11-12 22:53:53.300,83c8c23779fed513bf54b2caa651454b,0.04,-0.83,-0.48,2.39,-60.14,0.96,-87.25
2024-11-12 22:53:53.401,83c8c23779fed513bf54b2caa651454b,0.03,-0.85,-0.47,1.65,-60.86,0.97,-88.11
2024-11-12 22:53:53.501,83c8c23779fed513bf54b2caa651454b,0.04,-0.83,-0.48,2.15,-59.83,0.96,-87.51
2024-11-12 22:53:53.611,83c8c23779fed513bf54b2caa651454b,0.02,-0.85,-0.48,1.18,-60.47,0.97,-88.65
2024-11-12 22:53:53.702,83c8c23779fed513bf54b2caa651454b,0.05,-0.83,-0.5,2.85,-58.96,0.97,-86.68
2024-11-12 22:53:53.801,83c8c23779fed513bf54b2caa651454b,0.03,-0.83,-0.48,1.9,-59.76,0.96,-87.8
2024-11-12 22:53:53.901,83c8c23779fed513bf54b2caa651454b,0.02,-0.84,-0.48,1.41,-60.14,0.97,-88.37
2024-11-12 22:53:54.001,83c8c23779fed513bf54b2caa651454b,0.03,-0.84,-0.48,1.66,-60.42,0.97,-88.09
2024-11-12 22:53:54.102,83c8c23779fed513bf54b2caa651454b,0.04,-0.83,-0.48,2.15,-59.83,0.96,-87.51
2024-11-12 22:53:54.201,83c8c23779fed513bf54b2caa651454b,0.02,-0.83,-0.49,1.43,-59.25,0.96,-88.34
2024-11-12 22:53:54.301,83c8c23779fed513bf54b2caa651454b,0.04,-0.84,-0.49,2.36,-59.76,0.97,-87.27
2024-11-12 22:53:54.401,83c8c23779fed513bf54b2caa651454b,0.04,-0.82,-0.5,2.14,-58.89,0.96,-87.5
2024-11-12 22:53:54.501,83c8c23779fed513bf54b2caa651454b,0.03,-0.84,-0.49,1.89,-59.47,0.97,-87.81
2024-11-12 22:53:54.601,83c8c23779fed513bf54b2caa651454b,0.04,-0.82,-0.49,2.16,-58.97,0.96,-87.49
2024-11-12 22:53:54.702,83c8c23779fed513bf54b2caa651454b,0.03,-0.84,-0.48,1.89,-60.32,0.97,-87.83
2024-11-12 22:53:54.804,83c8c23779fed513bf54b2caa651454b,0.04,-0.82,-0.49,2.4,-59.16,0.96,-87.21
2024-11-12 22:53:54.902,83c8c23779fed513bf54b2caa651454b,0.04,-0.84,-0.48,2.36,-60.29,0.97,-87.29
2024-11-12 22:53:55.002,83c8c23779fed513bf54b2caa651454b,0.03,-0.85,-0.48,1.88,-60.23,0.98,-87.84
2024-11-12 22:53:55.101,83c8c23779fed513bf54b2caa651454b,0.04,-0.84,-0.5,2.36,-59.24,0.97,-87.26
2024-11-12 22:53:55.202,83c8c23779fed513bf54b2caa651454b,0.04,-0.83,-0.48,2.15,-59.62,0.96,-87.51
2024-11-12 22:53:55.302,83c8c23779fed513bf54b2caa651454b,0.02,-0.83,-0.49,1.19,-59.38,0.97,-88.62
