timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-10-17 19:45:00.094,83c8c23779fed513bf54b2caa651454b,-0.06,-0.87,-0.38,-3.62,-65.88,0.95,-93.95
2024-10-17 19:45:00.194,83c8c23779fed513bf54b2caa651454b,-0.05,-0.84,-0.38,-2.99,-65.38,0.92,-93.29
2024-10-17 19:45:00.294,83c8c23779fed513bf54b2caa651454b,-0.01,-0.83,-0.38,-0.76,-65.57,0.91,-90.83
2024-10-17 19:45:00.395,83c8c23779fed513bf54b2caa651454b,0,-0.87,-0.36,-0.24,-67.79,0.94,-90.26
2024-10-17 19:45:00.502,83c8c23779fed513bf54b2caa651454b,0.02,-0.88,-0.34,0.98,-68.77,0.94,-88.95
2024-10-17 19:45:00.595,83c8c23779fed513bf54b2caa651454b,0.02,-0.89,-0.34,0.96,-69.34,0.95,-88.97
2024-10-17 19:45:00.695,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.34,-0.25,-68.29,0.93,-90.27
2024-10-17 19:45:00.795,83c8c23779fed513bf54b2caa651454b,0.01,-0.86,-0.35,0.5,-67.64,0.93,-89.46
2024-10-17 19:45:00.895,83c8c23779fed513bf54b2caa651454b,0.02,-0.86,-0.36,0.98,-67.59,0.93,-88.94
2024-10-17 19:45:01.003,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.36,0.25,-67.42,0.93,-89.73
2024-10-17 19:45:01.095,83c8c23779fed513bf54b2caa651454b,0,-0.85,-0.36,-0.25,-67.23,0.92,-90.27
2024-10-17 19:45:01.213,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.35,0.25,-67.74,0.93,-89.73
2024-10-17 19:45:01.296,83c8c23779fed513bf54b2caa651454b,0.01,-0.87,-0.36,0.73,-67.46,0.94,-89.21
2024-10-17 19:45:01.399,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.36,0,-66.96,0.93,-90
2024-10-17 19:45:01.502,83c8c23779fed513bf54b2caa651454b,0.01,-0.86,-0.36,0.49,-67.15,0.94,-89.47
2024-10-17 19:45:01.597,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.36,0,-67.06,0.93,-90
2024-10-17 19:45:01.696,83c8c23779fed513bf54b2caa651454b,0,-0.87,-0.35,-0.24,-68.02,0.94,-90.26
2024-10-17 19:45:01.796,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.36,-0.25,-67.19,0.93,-90.27
2024-10-17 19:45:01.896,83c8c23779fed513bf54b2caa651454b,0,-0.87,-0.36,-0.24,-67.47,0.94,-90.26
2024-10-17 19:45:02.019,83c8c23779fed513bf54b2caa651454b,-0.01,-0.87,-0.36,-0.49,-67.79,0.94,-90.53
2024-10-17 19:45:02.096,83c8c23779fed513bf54b2caa651454b,-0.02,-0.86,-0.36,-0.98,-67.13,0.94,-91.06
2024-10-17 19:45:02.196,83c8c23779fed513bf54b2caa651454b,0.02,-0.88,-0.39,1.2,-66.08,0.96,-88.69
2024-10-17 19:45:02.396,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.37,0.25,-66.51,0.93,-89.73
2024-10-17 19:45:02.503,83c8c23779fed513bf54b2caa651454b,0,-0.86,-0.37,-0.25,-66.83,0.94,-90.27
