timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-11-12 22:41:50.537,83c8c23779fed513bf54b2caa651454b,0.02,-0.82,-0.58,1.37,-54.7,1,-88.32
2024-11-12 22:41:50.637,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.62,0.23,-52.12,1,-89.71
2024-11-12 22:41:50.737,83c8c23779fed513bf54b2caa651454b,-0.02,-0.76,-0.65,-0.92,-49.39,1,-91.21
2024-11-12 22:41:50.857,83c8c23779fed513bf54b2caa651454b,0.05,-0.78,-0.66,2.69,-49.37,1.02,-86.46
2024-11-12 22:41:50.937,83c8c23779fed513bf54b2caa651454b,0.06,-0.76,-0.62,3.75,-50.68,0.98,-85.16
2024-11-12 22:41:51.037,83c8c23779fed513bf54b2caa651454b,0.02,-0.78,-0.64,1.36,-50.93,1.01,-88.25
2024-11-12 22:41:51.137,83c8c23779fed513bf54b2caa651454b,0.04,-0.77,-0.63,2.3,-50.64,1,-87.03
2024-11-12 22:41:51.237,83c8c23779fed513bf54b2caa651454b,0.05,-0.78,-0.6,3.01,-52.29,0.99,-86.21
2024-11-12 22:41:51.358,83c8c23779fed513bf54b2caa651454b,0.03,-0.76,-0.62,1.63,-50.58,0.98,-87.89
2024-11-12 22:41:51.438,83c8c23779fed513bf54b2caa651454b,0.04,-0.78,-0.62,2.3,-51.46,1,-87.06
2024-11-12 22:41:51.537,83c8c23779fed513bf54b2caa651454b,0.05,-0.75,-0.66,2.74,-48.48,1,-86.35
2024-11-12 22:41:51.638,83c8c23779fed513bf54b2caa651454b,0.03,-0.72,-0.68,1.63,-46.62,0.99,-87.76
2024-11-12 22:41:51.738,83c8c23779fed513bf54b2caa651454b,0.03,-0.73,-0.69,1.6,-46.43,1,-87.8
2024-11-12 22:41:51.856,83c8c23779fed513bf54b2caa651454b,0.03,-0.72,-0.68,1.85,-46.93,0.99,-87.47
2024-11-12 22:41:51.938,83c8c23779fed513bf54b2caa651454b,0.04,-0.74,-0.67,2.52,-47.7,1,-86.6
2024-11-12 22:41:52.038,83c8c23779fed513bf54b2caa651454b,0.05,-0.73,-0.65,3.04,-48.22,0.98,-85.94
2024-11-12 22:41:52.138,83c8c23779fed513bf54b2caa651454b,0.06,-0.75,-0.66,3.45,-48.63,1,-85.41
2024-11-12 22:41:52.238,83c8c23779fed513bf54b2caa651454b,0.05,-0.75,-0.65,3,-48.83,0.99,-86.02
2024-11-12 22:41:52.357,83c8c23779fed513bf54b2caa651454b,0.06,-0.76,-0.65,3.21,-49.12,1,-85.76
2024-11-12 22:41:52.439,83c8c23779fed513bf54b2caa651454b,0.06,-0.77,-0.64,3.2,-50.23,1,-85.85
2024-11-12 22:41:52.541,83c8c23779fed513bf54b2caa651454b,0.05,-0.77,-0.64,2.99,-50.28,1,-86.13
2024-11-12 22:41:52.638,83c8c23779fed513bf54b2caa651454b,0.05,-0.76,-0.64,3.01,-49.66,0.99,-86.07
2024-11-12 22:41:52.740,83c8c23779fed513bf54b2caa651454b,0.02,-0.78,-0.64,0.91,-50.8,1.01,-88.82
2024-11-12 22:41:52.862,83c8c23779fed513bf54b2caa651454b,0.04,-0.76,-0.63,2.56,-50.36,0.99,-86.69
