arbitrary_time,CP3,C3,F5,PO3,PO4,F6,C4,CP4
141.275786532,-79471.234375,-5138.7099609375,-6453.19384765625,-7235.59423828125,-15655.7861328125,-23620.60546875,-4635.86279296875,-98609.203125
141.276166916,-112980.2109375,2501.4951171875,4855.06640625,-37249.51171875,-48763.09765625,6462.6484375,3972.016357421875,-132087.328125
141.281653674,-91098.546875,4430.0703125,5063.87646484375,-23120.57421875,-30772.24609375,9335.0927734375,3280.743896484375,-110406.6953125
141.282254439,-50996.4375,-2625.815673828125,-5804.6357421875,10959.7744140625,7549.01025390625,-19516.7578125,-5645.78173828125,-70386.2578125
141.282474694,-66277.65625,-6627.87255859375,-8894.9423828125,3046.184814453125,-3627.1513671875,-28644.44921875,-6435.75927734375,-85464.3671875
141.282683074,-108654.6796875,-95.1513671875,2254.12841796875,-32552.830078125,-43932.3046875,-1054.510498046875,1980.5430908203125,-127740.46875
141.28291083,-101581.359375,4534.4755859375,6411.35107421875,-31155.19921875,-40177.74609375,13219.4013671875,4873.5068359375,-120823.1875
141.28314521,-59311.48828125,-659.8905029296875,-2682.41015625,3339.88671875,-737.071044921875,-11452.294921875,-3451.13134765625,-78702.8515625
141.28333134,-55054.15234375,-6739.18408203125,-10101.3330078125,11150.814453125,6186.2470703125,-30816.97265625,-7548.4736328125,-74302.953125
141.28352597,-100422.5078125,-1948.155517578125,-851.4672241210938,-24911.8203125,-35609.20703125,-9848.53515625,-443.90557861328125,-119507.5
141.283695349,-109463.6953125,4860.76611328125,6905.74951171875,-36643.0,-46903.1875,13682.88671875,5465.4033203125,-128643.703125
141.283877978,-70200.8515625,1988.7908935546875,598.3338012695312,-6033.62939453125,-11200.837890625,-3016.278076171875,-929.9888916015625,-89574.8515625
141.284109109,-48250.2578125,-5473.24853515625,-9681.5009765625,15375.361328125,11642.7314453125,-29352.017578125,-7745.6162109375,-67560.2890625
141.284311114,-89104.4609375,-3883.30224609375,-4160.70947265625,-15139.326171875,-24679.072265625,-18157.75,-2957.26953125,-108213.7265625
141.284603246,-113165.2109375,3673.083984375,6129.71923828125,-38400.11328125,-49566.21484375,10804.138671875,4978.380859375,-132298.34375
141.284861502,-82160.6875,3435.775634765625,3387.6298828125,-15971.8173828125,-22506.884765625,4757.2998046875,1607.112548828125,-101503.3046875
141.285160134,-47531.828125,-4236.48193359375,-7916.7412109375,14595.44140625,11369.8837890625,-24660.029296875,-6899.8486328125,-66896.9765625
141.285463267,-76149.5234375,-5838.1630859375,-7211.8564453125,-4603.408203125,-12570.10546875,-25048.94921875,-5138.3076171875,-95297.609375
141.395459312,-112316.1640625,1717.82080078125,4221.4619140625,-36436.6015625,-47908.34375,4795.72265625,3525.830810546875,-131410.734375
141.395820821,-93678.765625,4422.02392578125,5379.70654296875,-25162.00390625,-33068.41796875,10493.4052734375,3695.681640625,-112964.1796875
141.396265957,-52590.20703125,-2201.020751953125,-5188.39794921875,9419.2470703125,5953.5654296875,-17750.322265625,-5235.671875,-71977.8203125
141.396641591,-63302.546875,-6748.5048828125,-9413.078125,5247.94287109375,-947.6244506835938,-29592.677734375,-6864.845703125,-82501.53125
141.396997975,-107082.5,-466.3020324707031,1494.0574951171875,-31026.720703125,-42272.15234375,-3282.01806640625,1336.3436279296875,-126161.390625
141.397313232,-103829.453125,4773.59423828125,6621.23388671875,-32820.515625,-42154.3359375,13522.2900390625,5039.73681640625,-123051.5
141.397677241,-61725.07421875,-1.1399388313293457,-1867.7562255859375,1211.620849609375,-3089.569580078125,-9505.8154296875,-2923.943115234375,-81111.0078125
141.398091501,-52966.18359375,-6624.9892578125,-10086.9833984375,12542.6796875,7930.353515625,-30808.9921875,-7710.54638671875,-72223.2421875
141.398424884,-97941.6640625,-2640.500732421875,-1584.4478759765625,-22737.15234375,-33185.83203125,-11931.5390625,-1064.9710693359375,-117026.0546875
141.398763643,-110779.390625,4372.40283203125,6842.71728515625,-37443.703125,-47957.83203125,13254.5380859375,5433.68603515625,-129945.5859375
141.39907065,-73127.078125,2101.041259765625,1332.3873291015625,-8527.2119140625,-14006.2939453125,-1084.685302734375,-341.2440490722656,-92497.3828125
141.399371907,-47601.96875,-5488.134765625,-9367.5478515625,15527.576171875,12002.4833984375,-28527.640625,-7668.30126953125,-66931.375
141.39969504,-86240.265625,-4561.029296875,-4938.4833984375,-12790.248046875,-21957.703125,-20003.244140625,-3541.9912109375,-105358.4453125
141.399997923,-113628.5,3220.9306640625,5756.08740234375,-38514.77734375,-49793.9375,9611.0927734375,4679.04638671875,-132751.515625
141.400381432,-85107.8359375,3771.789306640625,3897.920166015625,-18395.05859375,-25227.44921875,6321.43017578125,2122.2978515625,-104436.8359375
141.400684814,-48349.23046875,-3705.538818359375,-7360.45068359375,13634.271484375,10435.2685546875,-23131.50390625,-6604.53759765625,-67716.453125
141.405488431,-73071.6875,-6015.59130859375,-7846.06494140625,-2213.35888671875,-9749.29296875,-26251.919921875,-5630.02392578125,-92228.4921875
141.405872815,-111735.265625,1410.6407470703125,3651.760498046875,-35697.7890625,-47197.42578125,3197.595458984375,3065.966064453125,-130824.546875
141.406175198,-96492.1328125,4776.61181640625,5784.0498046875,-27396.3515625,-35672.640625,11670.828125,4118.39794921875,-115764.0703125
141.406452579,-54480.42578125,-1530.8037109375,-4400.63330078125,7639.53466796875,4027.3369140625,-15665.3076171875,-4711.90380859375,-73872.2578125
141.40669921,-60524.1796875,-6695.330078125,-9710.8037109375,7256.58251953125,1480.780517578125,-29985.017578125,-7129.1103515625,-79738.453125
141.406955841,-105359.3828125,-906.5195922851562,760.80859375,-29420.61328125,-40505.9140625,-5158.357421875,796.3478393554688,-124439.546875
141.407162847,-106081.1640625,4858.01708984375,6746.42626953125,-34456.796875,-44104.76953125,13913.154296875,5259.74462890625,-125287.796875
141.407406727,-64458.4453125,657.6776733398438,-1101.5162353515625,-1175.746337890625,-5719.54248046875,-7313.244140625,-2299.994140625,-83836.328125
141.407597482,-51131.6875,-6239.08642578125,-10103.412109375,13706.7587890625,9442.9853515625,-30465.267578125,-7794.63330078125,-70401.3515625
141.407798487,-95496.4296875,-2886.9287109375,-2441.5478515625,-20606.205078125,-30789.345703125,-13878.4873046875,-1663.23779296875,-114580.3515625
141.407989867,-112118.8203125,4442.60986328125,6674.07373046875,-38239.65234375,-49007.24609375,12740.2919921875,5370.3857421875,-131262.21875
141.408327875,-76028.5546875,2827.24951171875,2016.820068359375,-10934.427734375,-16744.76171875,866.0182495117188,289.9468078613281,-95377.609375
141.408571381,-47202.25,-4946.5966796875,-8958.9130859375,15532.404296875,12140.1474609375,-27458.578125,-7484.97265625,-66532.0625
141.408773136,-83205.40625,-4884.1015625,-5633.57763671875,-10298.744140625,-19112.146484375,-21719.455078125,-4059.79150390625,-102323.7265625
141.408960265,-113689.71875,2851.053955078125,5410.35107421875,-38269.15625,-49648.359375,8200.3173828125,4394.330078125,-132797.984375
141.40914577,-87955.1953125,4012.45068359375,4503.76416015625,-20722.2109375,-27881.16015625,7755.74169921875,2688.51220703125,-107269.8515625
141.520546099,-49259.23828125,-3315.27734375,-6630.08544921875,12610.6064453125,9394.83984375,-21595.537109375,-6191.47705078125,-68635.1796875
141.520918108,-69880.53125,-6414.5029296875,-8308.611328125,259.2355041503906,-6841.97998046875,-27565.12890625,-6017.9384765625,-89050.4140625
141.521259992,-110550.3984375,739.216796875,3110.624755859375,-34454.31640625,-45894.20703125,1107.685302734375,2603.687255859375,-129640.1484375
141.521608875,-98926.3046875,4788.279296875,6166.33154296875,-29248.751953125,-37840.0,12328.3046875,4513.01806640625,-118192.28125
141.521930758,-56452.51953125,-1031.2423095703125,-3581.1513671875,5829.31201171875,2063.82568359375,-13836.3095703125,-4148.17041015625,-75850.65625
141.522269766,-57817.83203125,-6681.5166015625,-9898.826171875,9197.8984375,3847.025390625,-30513.01171875,-7344.6259765625,-77051.546875
141.522587524,-103234.8046875,-1352.7720947265625,61.95903015136719,-27481.98046875,-38375.7734375,-7338.12158203125,258.22967529296875,-122321.609375
141.522923157,-107752.8515625,4818.99072265625,6854.4521484375,-35613.69921875,-45520.70703125,13925.0908203125,5430.33349609375,-126953.375
141.523314542,-66888.2578125,1108.6240234375,-330.31402587890625,-3271.087890625,-8049.91259765625,-5308.0244140625,-1632.3924560546875,-86274.328125
141.5236433,-49517.0,-6261.88525390625,-9988.009765625,14669.671875,10733.5966796875,-30021.697265625,-7762.91650390625,-68814.421875
141.523964932,-92641.0859375,-3742.486328125,-3261.968505859375,-18186.517578125,-28022.04296875,-15870.9658203125,-2210.207275390625,-111743.7109375
141.524292315,-112783.6015625,3849.50634765625,6444.275390625,-38528.32421875,-49417.82421875,11918.6640625,5270.60791015625,-131923.71875
141.524551072,-78650.953125,2955.66015625,2619.378173828125,-13151.943359375,-19181.68359375,2623.13330078125,923.41748046875,-97998.796875
141.524790452,-47012.28515625,-4691.11669921875,-8557.3193359375,15365.90625,12154.36328125,-26332.921875,-7240.6904296875,-66359.4609375
141.525046209,-79890.734375,-5329.14697265625,-6418.99560546875,-7624.58154296875,-15984.490234375,-23405.0234375,-4582.55419921875,-99025.28125
141.52530084,-113231.9375,2428.13671875,4895.0986328125,-37584.1875,-48986.859375,6687.68603515625,4033.908203125,-132336.296875
141.529573569,-90548.0234375,4302.330078125,4967.18310546875,-22789.58984375,-30240.095703125,9175.0322265625,3212.146484375,-109856.3046875
141.529939328,-50399.64453125,-2848.23779296875,-5940.42236328125,11407.9716796875,8170.2099609375,-19731.267578125,-5734.8310546875,-69790.875
141.530219709,-66593.953125,-6671.65966796875,-8802.40625,2758.249755859375,-3860.637451171875,-28447.0390625,-6389.4912109375,-85786.5
141.530502716,-108997.0625,182.457275390625,2438.3291015625,-32937.05859375,-44242.63671875,-757.3217163085938,2084.81396484375,-128084.8046875
141.53086685,-101117.734375,4908.77783203125,6456.6806640625,-30886.91015625,-39747.72265625,13095.3486328125,4845.947265625,-120362.859375
141.531159482,-58594.66796875,-406.4217224121094,-2758.316650390625,3914.48291015625,-16.026199340820312,-11781.8046875,-3571.629638671875,-77990.9921875
141.531420363,-55273.0859375,-6531.9833984375,-10040.916015625,10975.0625,6041.2734375,-30727.119140625,-7573.82080078125,-74520.8828125
141.53167912,-100820.6171875,-1797.68359375,-742.770751953125,-25329.9765625,-35979.5546875,-9465.515625,-376.8503723144531,-119904.9375
141.531937751,-109236.3125,4790.82763671875,6835.00634765625,-36555.89453125,-46700.2109375,13724.4609375,5460.03857421875,-128414.578125
141.532281759,-69565.640625,1622.7364501953125,417.68701171875,-5570.81396484375,-10598.3466796875,-3311.58935546875,-1045.5250244140625,-88936.6171875
141.532533765,-48303.5,-5981.728515625,-9753.1826171875,15302.2705078125,11634.484375,-29426.984375,-7766.53759765625,-67606.3515625
141.532784022,-89724.5859375,-4215.56103515625,-4040.680908203125,-15752.2783203125,-25252.796875,-17856.873046875,-2844.7509765625,-108826.609375
141.533034153,-113376.9765625,3496.326416015625,6167.203125,-38738.7421875,-49768.7890625,10891.1767578125,5022.16796875,-132501.9375
141.533288409,-81517.0234375,3322.98876953125,3254.7265625,-15545.2119140625,-21869.458984375,4370.65966796875,1498.684326171875,-100853.875
141.533537165,-47217.20703125,-4285.29833984375,-7975.61572265625,14864.3330078125,11748.6123046875,-24955.7421875,-6969.18359375,-66575.984375
141.533790421,-76689.9921875,-5733.2890625,-7010.89208984375,-5101.82958984375,-13044.7890625,-24811.23828125,-5066.55859375,-95831.90625
141.645245002,-112666.125,1932.5316162109375,4421.5546875,-36859.72265625,-48281.23828125,5097.404296875,3629.900634765625,-131762.578125
141.645616761,-93175.046875,4545.6064453125,5410.88720703125,-24866.826171875,-32645.76953125,10352.052734375,3665.573974609375,-112466.765625
141.645976895,-51943.7265625,-2205.17822265625,-5205.02783203125,9925.9833984375,6574.4296875,-17941.69921875,-5289.71875,-71334.3515625
141.646250152,-63614.01953125,-6653.62158203125,-9216.1376953125,4981.13037109375,-1211.218505859375,-29311.11328125,-6767.21337890625,-82813.1328125
141.646523033,-107512.9296875,-241.4658660888672,1703.470947265625,-31497.1796875,-42698.5546875,-2819.7392578125,1505.12158203125,-126597.984375
141.646784039,-103476.9453125,4950.8212890625,6604.13525390625,-32677.28515625,-41858.62109375,13528.927734375,5060.52392578125,-122709.046875
141.64703142,-61005.63671875,89.65283966064453,-2010.919189453125,1748.59912109375,-2394.810302734375,-9726.5615234375,-3008.0302734375,-80398.34375
141.647260301,-53019.359375,-6493.0244140625,-10119.8408203125,12487.8955078125,7924.18408203125,-30710.220703125,-7726.2373046875,-72283.65625
141.647502432,-98423.390625,-2406.209716796875,-1519.2032470703125,-23236.513671875,-33661.92578125,-11514.455078125,-975.1841430664062,-117518.0390625
141.647799689,-110723.8671875,4572.96533203125,6803.15478515625,-37539.2578125,-47951.59375,13392.470703125,5472.44384765625,-129897.4375
141.648136947,-72345.8828125,2163.939208984375,1189.827880859375,-7960.86328125,-13274.7216796875,-1294.63525390625,-396.8998718261719,-91717.1953125
141.64847308,-47249.9296875,-5468.15234375,-9394.03515625,15820.5400390625,12381.4794921875,-28574.4453125,-7669.84375,-66575.0390625
141.648736587,-86584.1875,-4454.00927734375,-4777.08154296875,-13140.3427734375,-22283.0546875,-19670.44921875,-3433.697021484375,-105700.4921875
141.649028344,-113642.78125,3325.2685546875,5822.94189453125,-38667.73046875,-49841.8125,9772.025390625,4757.76953125,-132760.703125
141.649348352,-84374.5859375,3749.8623046875,3800.421875,-17912.73046875,-24568.564453125,6035.037109375,2042.9715576171875,-103701.9765625
141.649656984,-47809.97265625,-3742.15087890625,-7420.06298828125,14047.130859375,10971.642578125,-23393.623046875,-6672.732421875,-67176.1953125
141.654849485,-73342.2578125,-5905.68798828125,-7682.0478515625,-2490.22998046875,-9967.826171875,-26133.56640625,-5577.45263671875,-92497.3828125
141.65525137,-111828.6015625,1541.6666259765625,3763.005126953125,-35926.78125,-47307.4609375,3313.80224609375,3126.583984375,-130923.7890625
141.655554627,-95845.1875,4861.57080078125,5702.10791015625,-26996.701171875,-35072.6328125,11371.962890625,4048.99560546875,-115126.984375
141.655817009,-53723.57421875,-1431.36083984375,-4502.69140625,8218.0869140625,4775.5390625,-16034.1787109375,-4817.85107421875,-73119.5
141.656116141,-60699.46484375,-6382.71875,-9574.0107421875,7092.69921875,1353.9791259765625,-29900.39453125,-7105.57421875,-79913.3984375
141.656386648,-105562.6953125,-398.50921630859375,925.4291381835938,-29703.587890625,-40728.671875,-4846.8857421875,894.9190673828125,-124643.7265625
141.656640904,-105505.296875,5298.97216796875,6695.732421875,-34129.03125,-43608.0234375,13879.626953125,5248.74755859375,-124717.7578125
141.656879285,-63550.515625,928.7819213867188,-1256.3466796875,-474.7510070800781,-4849.5009765625,-7553.83837890625,-2396.620849609375,-82933.4296875
141.657112165,-51108.95703125,-6062.59716796875,-10109.1787109375,13706.3564453125,9506.1513671875,-30341.88671875,-7801.9423828125,-70379.5546875
141.65732792,-95748.890625,-2742.826904296875,-2367.65283203125,-20932.5625,-31044.357421875,-13434.7158203125,-1577.742431640625,-114838.109375
141.657561176,-111764.03125,4426.7177734375,6584.89013671875,-38113.921875,-48711.93359375,12887.8798828125,5400.09130859375,-130916.34375
141.657796182,-75180.2421875,2595.908935546875,1813.2403564453125,-10338.708984375,-15931.9189453125,618.1150512695312,203.91494750976562,-94538.0078125
141.658062563,-46918.9453125,-5193.22607421875,-9035.2890625,15745.1708984375,12478.3740234375,-27540.18359375,-7522.99267578125,-66254.5859375
141.658308319,-83512.7265625,-5023.375,-5520.58984375,-10646.291015625,-19401.357421875,-21369.427734375,-3981.5380859375,-102637.4765625
141.65855045,-113559.8359375,2728.0078125,5418.66552734375,-38300.40234375,-49563.6015625,8444.197265625,4460.04443359375,-132672.046875
141.658773081,-87115.734375,3838.10693359375,4343.3681640625,-20112.677734375,-27092.255859375,7528.02197265625,2613.34326171875,-106437.03125
141.770660047,-48765.17578125,-3536.69384765625,-6729.05908203125,13005.2939453125,9907.6103515625,-21789.39453125,-6261.08056640625,-68146.953125
141.771509443,-70178.9921875,-6554.71533203125,-8186.90673828125,-35.6063232421875,-7088.00537109375,-27305.759765625,-5969.3232421875,-89349.140625
141.772119208,-110579.5625,588.4766845703125,3181.502197265625,-34613.16796875,-45932.76171875,1399.7108154296875,2692.6025390625,-129663.8203125
141.772530468,-98278.3515625,4478.484375,6059.5126953125,-28858.69140625,-37241.6015625,12204.587890625,4487.00048828125,-117541.7109375
141.772871476,-55732.6171875,-1389.920654296875,-3673.888671875,6373.8671875,2769.64892578125,-14104.5302734375,-4216.70068359375,-75133.5
141.773199734,-57968.16796875,-6989.2333984375,-9805.6201171875,9029.3212890625,3727.532958984375,-30434.01953125,-7321.8271484375,-77202.2265625
141.773501991,-103413.84375,-1560.844482421875,179.30567932128906,-27783.326171875,-38594.0390625,-7124.0810546875,327.76593017578125,-122503.4609375
141.773788873,-107276.359375,4664.5625,6807.58056640625,-35376.52734375,-45114.3515625,13759.330078125,5404.181640625,-126480.171875
141.774100381,-66192.2890625,992.685546875,-420.3021545410156,-2781.517822265625,-7384.85888671875,-5683.064453125,-1757.18212890625,-85572.7265625
141.774396513,-49531.75,-6176.7919921875,-9917.2666015625,14623.0009765625,10762.900390625,-30115.57421875,-7826.61865234375,-68818.171875
141.774694895,-92961.0078125,-3395.810791015625,-3089.971923828125,-18585.830078125,-28343.103515625,-15622.1240234375,-2184.39111328125,-112053.5703125
141.774979527,-112576.9375,4226.49072265625,6430.4619140625,-38521.953125,-49271.9765625,11952.125,5253.240234375,-131713.765625
141.77530016,-77994.2109375,3245.40576171875,2492.107421875,-12713.8046875,-18585.763671875,2352.1630859375,802.986328125,-97341.0546875
141.775629543,-46847.93359375,-4425.1083984375,-8554.97265625,15470.04296875,12340.5087890625,-26369.466796875,-7306.94091796875,-66190.484375
141.776220932,-80362.0703125,-4950.6201171875,-6215.1474609375,-8127.8310546875,-16454.4140625,-22953.271484375,-4516.1025390625,-99492.5234375
141.776498814,-113178.2890625,2792.58203125,4944.58544921875,-37723.79296875,-49005.234375,6964.4228515625,4081.048095703125,-132281.1875
141.780776668,-89878.078125,4559.2861328125,4831.3291015625,-22333.48046875,-29631.302734375,8915.595703125,3120.146728515625,-109184.953125
141.781129176,-50042.44140625,-2559.229736328125,-5988.97021484375,11694.3642578125,8537.001953125,-19959.724609375,-5834.07275390625,-69431.2578125
141.781421433,-67059.046875,-6250.8212890625,-8618.0712890625,2315.68505859375,-4285.1640625,-28206.04296875,-6375.20849609375,-86245.5625
141.781684565,-109225.8515625,519.879150390625,2552.322998046875,-33297.2109375,-44519.91015625,-432.1709289550781,2142.61572265625,-128314.3984375
141.781931321,-100645.734375,4982.4716796875,6344.83251953125,-30639.677734375,-39356.92578125,12966.40234375,4789.888671875,-119900.375
141.782180577,-58076.80078125,-541.470947265625,-2870.567138671875,4274.50244140625,467.911376953125,-11990.4130859375,-3669.39599609375,-77478.359375
141.782410957,-55612.921875,-6685.67431640625,-9922.0947265625,10669.4248046875,5739.92724609375,-30494.4375,-7540.6953125,-74866.8203125
141.782663839,-101152.7421875,-1917.5782470703125,-579.9606323242188,-25742.703125,-36348.359375,-9022.4150390625,-267.8185729980469,-120249.1328125
141.782897594,-108842.234375,4614.0029296875,6770.43212890625,-36393.015625,-46410.328125,13761.4755859375,5484.51416015625,-128038.1953125
141.783155351,-68895.7578125,1469.2470703125,291.28790283203125,-5079.9697265625,-9991.2958984375,-3567.337890625,-1122.6385498046875,-88281.6875
141.783430482,-48301.28515625,-5988.2998046875,-9695.1123046875,15308.171875,11662.6474609375,-29382.66015625,-7766.93994140625,-67617.953125
141.783698614,-90006.8203125,-4079.3046875,-3860.50341796875,-16083.4638671875,-25551.728515625,-17439.791015625,-2742.558837890625,-109123.59375
141.783963745,-112991.671875,3613.002685546875,6140.91748046875,-38557.6953125,-49479.44921875,11070.4150390625,5095.7275390625,-132133.265625
141.784348504,-80796.984375,3298.71484375,3095.269287109375,-15014.8046875,-21222.173828125,4166.8115234375,1427.5386962890625,-100144.765625
141.784620136,-47006.44921875,-4305.0126953125,-8025.638671875,15019.6328125,11957.623046875,-24987.99609375,-7040.396484375,-66369.3203125
141.784884143,-77044.375,-5567.86376953125,-6894.75244140625,-5459.43505859375,-13390.861328125,-24429.693359375,-5030.28173828125,-96191.125
141.896115968,-112555.484375,2080.052978515625,4379.24267578125,-36911.15234375,-48226.1171875,5368.17333984375,3670.535888671875,-131654.28125
141.896764234,-92488.46875,4603.0732421875,5214.7509765625,-24381.078125,-32012.43359375,10160.0068359375,3591.209716796875,-111785.21875
141.897243371,-51586.32421875,-2162.0615234375,-5285.2255859375,10205.4033203125,6940.14892578125,-18139.376953125,-5383.595703125,-70978.5625
141.89764588,-64063.890625,-6497.8525390625,-9042.2626953125,4555.39697265625,-1623.9434814453125,-29037.86328125,-6750.9189453125,-83262.609375
141.898009639,-107530.296875,-39.696693420410156,1840.598876953125,-31652.81640625,-42754.8828125,-2451.270751953125,1587.4654541015625,-126610.9921875
141.898404649,-102769.4453125,5022.30224609375,6540.49951171875,-32182.552734375,-41202.21875,13461.7392578125,5059.1826171875,-121997.9296875
141.898799283,-60466.78125,23.9387149810791,-2053.499267578125,2181.57470703125,-1851.394775390625,-9930.4765625,-3087.423828125,-79856.3359375
141.899223419,-53412.37109375,-6483.36865234375,-9920.552734375,12164.4208984375,7610.6337890625,-30498.99609375,-7706.32177734375,-72671.90625
141.899671305,-98633.6796875,-2337.947509765625,-1315.22119140625,-23531.48828125,-33870.33203125,-11098.109375,-882.5137939453125,-117724.96875
141.900193692,-110119.8984375,4529.4462890625,6718.79931640625,-37153.0859375,-47400.33203125,13400.517578125,5491.353515625,-129289.9140625
141.900665579,-71684.1171875,1997.8433837890625,1030.8399658203125,-7424.5556640625,-12614.0263671875,-1582.771484375,-486.8209228515625,-91049.2578125
141.901171341,-47438.95703125,-5647.525390625,-9364.7314453125,15689.447265625,12260.4443359375,-28530.791015625,-7686.00390625,-66755.015625
141.901671978,-86963.453125,-4593.2158203125,-4613.33251953125,-13541.400390625,-22653.9375,-19223.99609375,-3326.20751953125,-106073.5859375
141.902266868,-113266.6015625,3081.58984375,5786.32958984375,-38479.57421875,-49534.1640625,9982.376953125,4860.36376953125,-132385.71875
141.902720504,-83594.53125,3396.95068359375,3642.976318359375,-17296.42578125,-23823.849609375,5800.07568359375,2024.799560546875,-102924.5390625
141.903106013,-47594.7265625,-4131.6748046875,-7445.67822265625,14254.599609375,11218.0712890625,-23538.798828125,-6692.44677734375,-66960.8125
141.930990565,-73805.0703125,-6171.09228515625,-7488.9287109375,-2910.80029296875,-10413.4755859375,-25865.14453125,-5480.1552734375,-92958.125
141.931605205,-111659.828125,1408.6961669921875,3860.70458984375,-35901.3671875,-47202.453125,3510.542236328125,3259.82275390625,-130750.25
141.932281721,-94980.375,4703.9912109375,5627.341796875,-26320.3828125,-34283.9296875,11101.328125,4039.272705078125,-114256.2734375
141.932756483,-53322.1796875,-1636.0804443359375,-4516.3037109375,8576.6982421875,5162.3134765625,-16332.7080078125,-4895.8359375,-72713.28125
141.93326687,-61129.28515625,-6530.37451171875,-9367.3466796875,6726.17578125,951.5806884765625,-29730.8125,-7082.23876953125,-80340.609375
141.933692506,-105601.8515625,-578.4854125976562,1098.23046875,-29850.7734375,-40823.2890625,-4528.6416015625,988.9974975585938,-124678.3984375
141.934058639,-104762.390625,4935.13037109375,6643.69775390625,-33580.65234375,-42940.2890625,13778.708984375,5263.5,-123974.6484375
141.934406898,-62925.09375,406.6228942871094,-1319.579833984375,46.53632736206055,-4255.32470703125,-7845.39453125,-2462.7373046875,-82309.75
141.934773282,-51367.7890625,-6590.65673828125,-9967.021484375,13515.78515625,9285.337890625,-30283.48046875,-7788.86669921875,-70632.7578125
141.93509879,-95978.7578125,-3177.3447265625,-2170.77880859375,-21215.06640625,-31303.994140625,-13104.53515625,-1479.975830078125,-115059.859375
141.935401547,-111212.5,3997.363037109375,6521.388671875,-37762.41796875,-48248.515625,12891.2998046875,5432.68017578125,-130354.890625
141.935766556,-74471.6015625,2139.128662109375,1636.5498046875,-9769.1416015625,-15267.40234375,303.491943359375,112.65277862548828,-93815.828125
141.936250193,-46947.30859375,-5614.1318359375,-9095.3037109375,15734.3076171875,12480.318359375,-27637.75,-7591.0537109375,-66265.1171875
141.936627702,-83923.90625,-5282.61083984375,-5462.05029296875,-11070.8173828125,-19794.099609375,-21122.798828125,-3957.06298828125,-103030.3515625
141.93696921,-113324.46875,2585.0458984375,5297.36279296875,-38259.296875,-49380.40625,8502.333984375,4479.69140625,-132425.546875
141.93736772,-86474.6875,3771.588134765625,4125.57275390625,-19648.052734375,-26480.712890625,7173.03173828125,2508.60302734375,-105784.984375
142.020910123,-48586.5390625,-3448.046630859375,-6802.14892578125,13158.783203125,10121.2490234375,-22045.2109375,-6375.87890625,-67956.9140625
142.021480887,-70750.5078125,-6181.28466796875,-7991.17236328125,-561.5204467773438,-7626.32470703125,-27081.861328125,-5972.20654296875,-89912.9453125
142.022117527,-110658.421875,1107.2159423828125,3308.16943359375,-34826.94140625,-46075.0546875,1663.43896484375,2709.634521484375,-129740.53125
142.022680666,-97656.953125,4929.36376953125,5984.544921875,-28408.416015625,-36698.7890625,11969.8271484375,4359.46142578125,-116921.578125
142.02326318,-55450.24609375,-1046.4638671875,-3691.926513671875,6616.7412109375,3043.234375,-14397.62890625,-4398.62158203125,-74845.4296875
142.023831569,-58565.69921875,-6491.4150390625,-9550.0048828125,8555.77734375,3186.26318359375,-30237.951171875,-7388.27880859375,-77791.5703125
142.024477585,-103772.921875,-970.3561401367188,408.90277099609375,-28165.005859375,-38971.9609375,-6682.58984375,340.3052673339844,-122854.0234375
