timestamp,CP3,C3,F5,PO3,PO4,F6,C4,CP4
2024-10-05 15:36:15.493,9.805144931495288,15.190645356193757,-49.84617238986866,20.21743876371162,-9.928913497072589,-16.90227801999661,150.20262390671138,8.309560044175148
2024-10-05 15:36:15.493,4.479845147769712,0.5986389259932805,-59.89006504282919,14.226131205686146,-15.075502264710178,-26.45010178672692,125.78162776190399,5.738816515092874
2024-10-05 15:36:15.493,2.619808065477123,-10.33663298959515,-69.1689482341229,9.66507024968844,-15.425348303082615,-33.85425370658039,99.39536875411882,5.3079998744482735
2024-10-05 15:36:15.493,2.631722557826204,-17.464157748218103,-76.87891437190353,7.169449943893866,-11.707524843692918,-39.36503645912242,77.91540596022364,5.238347793748445
2024-10-05 15:36:15.493,3.0141881892690723,-21.7458185650514,-82.25739814849919,7.21566611124825,-6.396833375413626,-43.677607123174695,66.03707197492854,4.551020925136802
2024-10-05 15:36:15.493,3.618238364820614,-23.95267503690744,-84.37300290799365,9.307094519735806,-1.8722939303323658,-46.733582890627474,64.7505190172511,3.8913445769018318
2024-10-05 15:36:15.493,4.90337314181594,-24.652395151506852,-83.17192607338687,11.45040606016797,1.044091859060821,-48.39036441922701,70.36048426281778,4.109393529131045
2024-10-05 15:36:15.493,6.120363832899937,-25.060131715662195,-81.32012479567351,10.463692479693346,2.324126147528202,-50.56142899108449,74.82972639769221,3.9016651840777907
2024-10-05 15:36:15.493,5.273572313261483,-27.35227238233482,-83.35463597901499,3.986778248085442,1.8077527717590407,-56.35549627106337,69.73549233548059,0.1965937205224484
2024-10-05 15:36:15.493,1.3071820955228257,-32.89878977074096,-91.65296005670612,-6.984343345902435,-0.06545445321801524,-66.65741540267294,52.056109550468115,-8.569668756534867
2024-10-05 15:36:15.493,-3.543033453144174,-40.364914264951196,-103.26657806943342,-17.92324960001779,-1.6919958103738264,-77.81491134234375,26.769131087727764,-19.614225730858386
2024-10-05 15:36:15.493,-5.051053326396968,-46.3010885442102,-111.44503798533255,-23.53175698501134,-0.9820070879761111,-83.45841473221336,3.4173270901913035,-26.97336149210284
2024-10-05 15:36:15.493,-0.8921325806053719,-47.53725669260818,-110.66847043459532,-21.465775450391515,2.9749267916497035,-79.37112440916815,-10.940718297654835,-26.210731386863525
2024-10-05 15:36:15.493,7.742056047293071,-43.34369084652961,-100.4269568919923,-13.949404920205428,8.947307397285797,-66.30472727157043,-16.35965659734464,-17.96753356644701
2024-10-05 15:36:15.493,17.389727280784154,-35.58662689381943,-85.27070985734086,-5.556970649289983,14.738537028826588,-49.12542149169005,-18.544369926805153,-6.990742267463666
2024-10-05 15:36:15.493,24.560139535398633,-27.071389636902264,-71.28493302231021,0.28462043685868765,19.1931945381101,-33.4657834350265,-23.209909944708233,1.8053111606830468
2024-10-05 15:36:15.556,27.96065700449423,-19.83671501771805,-61.57538676835891,3.0478947772411793,23.501154284610177,-22.147339976421478,-31.35819505421611,6.580212959847625
2024-10-05 15:36:15.556,29.074269869538398,-14.718008877696649,-54.95877440545635,4.786548102805368,30.32497636451286,-14.548355636879108,-38.74811746228076,9.31034444305765
2024-10-05 15:36:15.556,30.203051751510475,-12.3458261625046,-48.30487070015044,8.097123953947422,40.938377267177565,-8.426355935859645,-39.24844402061559,13.460750310891648
2024-10-05 15:36:15.556,32.17590680186656,-13.512476043347963,-39.46559218881427,13.62831054297873,53.40168182107563,-2.02048120204796,-29.770346043276692,20.16558055527314
2024-10-05 15:36:15.556,33.78294286755599,-18.72755007451268,-29.235993836214654,19.340774228487593,62.862695381883896,4.074353404786732,-13.469947196063352,26.68186219191361
2024-10-05 15:36:15.556,33.045263837233136,-28.43390473309485,-20.885710217817913,22.341167085575453,63.78295466201799,7.436937912587656,2.1294664227174263,28.844518141720826
2024-10-05 15:36:15.556,29.206430318359107,-41.91916019049266,-16.288398046386302,21.270652804002115,54.060696137137874,7.364745185568365,11.422370652774745,25.040797092109553
2024-10-05 15:36:15.556,23.04239387901594,-56.14472821610387,-13.771129578415113,16.757089895029207,37.04145739439505,5.858006113114669,14.993704808532613,17.28220345469559
2024-10-05 15:36:15.556,16.028590810273776,-67.0680788136613,-10.273486576365176,10.787650479672092,18.762553309706487,5.42082870829661,18.86677745873995,9.443245751297802
2024-10-05 15:36:15.556,9.816327972455785,-70.38662316463163,-3.4101488375147575,5.9899496356016115,4.4864888533963425,7.839979067789347,30.667596113948605,5.048663379561537
2024-10-05 15:36:15.556,4.798238787479226,-62.479082099239704,6.762093422756082,3.5129710697153484,-4.155215027939848,12.48694934058544,52.81727173757551,4.373424696355879
2024-10-05 15:36:15.556,0.08171319990881187,-43.47140889776388,16.946650409974694,2.1823791564954655,-10.66688185339229,16.08821331887607,78.04952794397887,4.276898773818557
2024-10-05 15:36:15.556,-4.1497531930244165,-17.857556572594937,23.844463512540624,1.0888419931213549,-19.640522642793968,16.379999047164088,93.71830496276027,2.3740284666637432
2024-10-05 15:36:15.556,-6.245103700299413,7.814569370335251,27.57659612325985,0.561924038452688,-32.009303307749676,14.602816376117177,90.02324679275672,-0.7407769814492333
