timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-09-10 18:53:32.304,83c8c23779fed513bf54b2caa651454b,0.17,-0.79,-0.56,9.88,-53.61,0.98,-77.96
2024-09-10 18:53:32.399,83c8c23779fed513bf54b2caa651454b,0.19,-0.78,-0.54,11.44,-53.69,0.97,-76.17
2024-09-10 18:53:32.499,83c8c23779fed513bf54b2caa651454b,0.22,-0.77,-0.55,13.28,-52.34,0.98,-73.82
2024-09-10 18:53:32.599,83c8c23779fed513bf54b2caa651454b,0.26,-0.76,-0.55,15.7,-51.16,0.98,-70.84
2024-09-10 18:53:32.700,83c8c23779fed513bf54b2caa651454b,0.3,-0.75,-0.54,17.69,-50.53,0.97,-68.51
2024-09-10 18:53:32.804,83c8c23779fed513bf54b2caa651454b,0.34,-0.72,-0.56,20.22,-47.79,0.97,-64.98
2024-09-10 18:53:32.900,83c8c23779fed513bf54b2caa651454b,0.33,-0.73,-0.56,19.92,-48.35,0.97,-65.48
2024-09-10 18:53:33.000,83c8c23779fed513bf54b2caa651454b,0.37,-0.72,-0.56,22.02,-47.2,0.98,-62.93
2024-09-10 18:53:33.100,83c8c23779fed513bf54b2caa651454b,0.36,-0.71,-0.57,21.73,-46.4,0.98,-62.92
2024-09-10 18:53:33.200,83c8c23779fed513bf54b2caa651454b,0.39,-0.68,-0.58,23.46,-44.56,0.97,-60.44
2024-09-10 18:53:33.305,83c8c23779fed513bf54b2caa651454b,0.4,-0.69,-0.56,23.92,-45.12,0.98,-60.22
2024-09-10 18:53:33.400,83c8c23779fed513bf54b2caa651454b,0.4,-0.69,-0.56,24.21,-44.86,0.98,-59.83
2024-09-10 18:53:33.500,83c8c23779fed513bf54b2caa651454b,0.42,-0.69,-0.57,25.21,-44.24,0.99,-58.6
2024-09-10 18:53:33.600,83c8c23779fed513bf54b2caa651454b,0.42,-0.68,-0.58,25.37,-43.72,0.99,-58.21
2024-09-10 18:53:33.700,83c8c23779fed513bf54b2caa651454b,0.42,-0.68,-0.56,25.7,-44.07,0.98,-58.06
2024-09-10 18:53:33.804,83c8c23779fed513bf54b2caa651454b,0.42,-0.67,-0.56,25.86,-43.73,0.97,-57.75
2024-09-10 18:53:33.900,83c8c23779fed513bf54b2caa651454b,0.43,-0.68,-0.57,25.85,-43.66,0.99,-57.72
2024-09-10 18:53:34.000,83c8c23779fed513bf54b2caa651454b,0.44,-0.68,-0.58,26.41,-43.24,1,-57.01
2024-09-10 18:53:34.101,83c8c23779fed513bf54b2caa651454b,0.43,-0.68,-0.56,25.98,-43.91,0.99,-57.72
2024-09-10 18:53:34.200,83c8c23779fed513bf54b2caa651454b,0.43,-0.68,-0.57,26.01,-43.32,0.99,-57.42
2024-09-10 18:53:34.305,83c8c23779fed513bf54b2caa651454b,0.44,-0.67,-0.58,26.72,-42.57,0.99,-56.39
2024-09-10 18:53:34.401,83c8c23779fed513bf54b2caa651454b,0.43,-0.68,-0.57,25.71,-43.88,0.99,-57.96
2024-09-10 18:53:34.501,83c8c23779fed513bf54b2caa651454b,0.41,-0.66,-0.57,24.96,-43.38,0.97,-58.43
2024-09-10 18:53:34.601,83c8c23779fed513bf54b2caa651454b,0.4,-0.7,-0.58,23.75,-44.81,0.99,-60.26
2024-09-10 18:53:34.701,83c8c23779fed513bf54b2caa651454b,0.38,-0.69,-0.59,22.99,-44.41,0.98,-60.83
2024-09-10 18:53:34.804,83c8c23779fed513bf54b2caa651454b,0.34,-0.7,-0.58,20.79,-45.91,0.97,-63.7
2024-09-10 18:53:34.901,83c8c23779fed513bf54b2caa651454b,0.34,-0.72,-0.57,20.29,-47.26,0.98,-64.72
2024-09-10 18:53:35.001,83c8c23779fed513bf54b2caa651454b,0.29,-0.72,-0.58,17.43,-47.95,0.97,-68.04
2024-09-10 18:53:35.101,83c8c23779fed513bf54b2caa651454b,0.26,-0.74,-0.58,15.73,-49.11,0.97,-70.27
2024-09-10 18:53:35.201,83c8c23779fed513bf54b2caa651454b,0.24,-0.74,-0.58,14.08,-50.08,0.97,-72.4
2024-09-10 18:53:35.309,83c8c23779fed513bf54b2caa651454b,0.2,-0.77,-0.58,11.54,-51.61,0.98,-75.68
2024-09-10 18:53:35.402,83c8c23779fed513bf54b2caa651454b,0.16,-0.78,-0.56,9.28,-53.34,0.97,-78.63
2024-09-10 18:53:35.502,83c8c23779fed513bf54b2caa651454b,0.11,-0.77,-0.55,6.49,-53.92,0.96,-82.04
2024-09-10 18:53:35.602,83c8c23779fed513bf54b2caa651454b,0.06,-0.78,-0.56,3.81,-54.15,0.96,-85.31
2024-09-10 18:53:35.702,83c8c23779fed513bf54b2caa651454b,0.01,-0.78,-0.55,0.72,-54.84,0.96,-89.12
2024-09-10 18:53:35.805,83c8c23779fed513bf54b2caa651454b,-0.02,-0.8,-0.57,-1.17,-54.61,0.98,-91.43
2024-09-10 18:53:35.902,83c8c23779fed513bf54b2caa651454b,-0.05,-0.78,-0.56,-3.1,-53.87,0.96,-93.83
2024-09-10 18:53:36.002,83c8c23779fed513bf54b2caa651454b,-0.12,-0.77,-0.56,-6.95,-53.66,0.96,-98.55
2024-09-10 18:53:36.102,83c8c23779fed513bf54b2caa651454b,-0.11,-0.78,-0.54,-6.71,-54.88,0.96,-98.13
2024-09-10 18:53:36.202,83c8c23779fed513bf54b2caa651454b,-0.15,-0.77,-0.54,-9.19,-54.18,0.95,-101.14
2024-09-10 18:53:36.306,83c8c23779fed513bf54b2caa651454b,-0.21,-0.77,-0.54,-12.46,-52.83,0.96,-105.15
2024-09-10 18:53:36.402,83c8c23779fed513bf54b2caa651454b,-0.24,-0.76,-0.54,-14.22,-51.89,0.96,-107.34
2024-09-10 18:53:36.502,83c8c23779fed513bf54b2caa651454b,-0.25,-0.75,-0.54,-15.24,-51.29,0.96,-108.62
2024-09-10 18:53:36.602,83c8c23779fed513bf54b2caa651454b,-0.29,-0.74,-0.55,-17.59,-50,0.97,-111.53
2024-09-10 18:53:36.702,83c8c23779fed513bf54b2caa651454b,-0.34,-0.73,-0.54,-20.56,-48.76,0.97,-115.03
2024-09-10 18:53:36.817,83c8c23779fed513bf54b2caa651454b,-0.39,-0.71,-0.53,-23.88,-46.97,0.97,-118.97
2024-09-10 18:53:36.911,83c8c23779fed513bf54b2caa651454b,-0.44,-0.69,-0.52,-26.82,-45.39,0.97,-122.36
2024-09-10 18:53:37.003,83c8c23779fed513bf54b2caa651454b,-0.45,-0.69,-0.52,-27.52,-45.19,0.97,-123.07
2024-09-10 18:53:37.103,83c8c23779fed513bf54b2caa651454b,-0.44,-0.66,-0.54,-27.57,-43.48,0.96,-123.93
2024-09-10 18:53:37.203,83c8c23779fed513bf54b2caa651454b,-0.47,-0.66,-0.53,-29.11,-42.86,0.97,-125.57
2024-09-10 18:53:37.304,83c8c23779fed513bf54b2caa651454b,-0.48,-0.66,-0.52,-30.11,-42.84,0.96,-126.42
2024-09-10 18:53:37.403,83c8c23779fed513bf54b2caa651454b,-0.5,-0.65,-0.51,-31.1,-42.34,0.97,-127.48
2024-09-10 18:53:37.503,83c8c23779fed513bf54b2caa651454b,-0.49,-0.65,-0.52,-30.56,-42.04,0.97,-127.21
2024-09-10 18:53:37.603,83c8c23779fed513bf54b2caa651454b,-0.52,-0.64,-0.51,-32.37,-41.29,0.96,-129.05
2024-09-10 18:53:37.703,83c8c23779fed513bf54b2caa651454b,-0.52,-0.63,-0.52,-32.53,-40.5,0.97,-129.63
2024-09-10 18:53:37.805,83c8c23779fed513bf54b2caa651454b,-0.51,-0.63,-0.52,-31.84,-40.71,0.96,-128.97
2024-09-10 18:53:37.904,83c8c23779fed513bf54b2caa651454b,-0.52,-0.63,-0.52,-32.53,-40.5,0.97,-129.63
2024-09-10 18:53:38.007,83c8c23779fed513bf54b2caa651454b,-0.51,-0.63,-0.53,-31.68,-40.49,0.97,-128.97
2024-09-10 18:53:38.104,83c8c23779fed513bf54b2caa651454b,-0.49,-0.62,-0.52,-31.28,-41.19,0.95,-128.25
2024-09-10 18:53:38.204,83c8c23779fed513bf54b2caa651454b,-0.5,-0.63,-0.52,-31.7,-41.22,0.96,-128.57
2024-09-10 18:53:38.306,83c8c23779fed513bf54b2caa651454b,-0.48,-0.65,-0.56,-28.99,-41.28,0.98,-126.3
2024-09-10 18:53:38.504,83c8c23779fed513bf54b2caa651454b,-0.48,-0.65,-0.54,-29.72,-42.01,0.97,-126.53
2024-09-10 18:53:38.604,83c8c23779fed513bf54b2caa651454b,-0.46,-0.65,-0.54,-28.65,-42.36,0.97,-125.44
2024-09-10 18:53:38.704,83c8c23779fed513bf54b2caa651454b,-0.46,-0.64,-0.54,-28.99,-41.95,0.96,-125.94
2024-09-10 18:53:38.805,83c8c23779fed513bf54b2caa651454b,-0.44,-0.67,-0.54,-27.18,-43.74,0.97,-123.45
2024-09-10 18:53:38.904,83c8c23779fed513bf54b2caa651454b,-0.44,-0.66,-0.56,-27.31,-42.67,0.97,-124.09
2024-09-10 18:53:39.004,83c8c23779fed513bf54b2caa651454b,-0.43,-0.66,-0.56,-26.46,-43.07,0.96,-123.12
2024-09-10 18:53:39.104,83c8c23779fed513bf54b2caa651454b,-0.42,-0.67,-0.56,-25.79,-43.6,0.97,-122.25
2024-09-10 18:53:39.204,83c8c23779fed513bf54b2caa651454b,-0.41,-0.68,-0.56,-25.21,-44.33,0.97,-121.36
2024-09-10 18:53:39.305,83c8c23779fed513bf54b2caa651454b,-0.37,-0.69,-0.55,-22.85,-46.25,0.96,-118.26
2024-09-10 18:53:39.405,83c8c23779fed513bf54b2caa651454b,-0.36,-0.68,-0.56,-22.16,-45.78,0.95,-117.76
2024-09-10 18:53:39.505,83c8c23779fed513bf54b2caa651454b,-0.35,-0.7,-0.55,-21.53,-47.23,0.96,-116.57
2024-09-10 18:53:39.605,83c8c23779fed513bf54b2caa651454b,-0.33,-0.72,-0.57,-19.68,-47.67,0.97,-114.49
2024-09-10 18:53:39.705,83c8c23779fed513bf54b2caa651454b,-0.31,-0.72,-0.58,-18.42,-47.63,0.97,-113.16
2024-09-10 18:53:39.805,83c8c23779fed513bf54b2caa651454b,-0.29,-0.72,-0.57,-17.61,-48.58,0.97,-111.96
2024-09-10 18:53:39.905,83c8c23779fed513bf54b2caa651454b,-0.28,-0.73,-0.57,-16.87,-48.98,0.96,-111.04
2024-09-10 18:53:40.005,83c8c23779fed513bf54b2caa651454b,-0.26,-0.73,-0.56,-15.48,-49.76,0.96,-109.28
2024-09-10 18:53:40.105,83c8c23779fed513bf54b2caa651454b,-0.23,-0.77,-0.56,-13.72,-51.72,0.98,-106.81
2024-09-10 18:53:40.205,83c8c23779fed513bf54b2caa651454b,-0.24,-0.74,-0.59,-14.29,-49.21,0.97,-108.06
2024-09-10 18:53:40.308,83c8c23779fed513bf54b2caa651454b,-0.21,-0.72,-0.59,-12.57,-49.26,0.96,-106.03
2024-09-10 18:53:40.406,83c8c23779fed513bf54b2caa651454b,-0.19,-0.74,-0.58,-11.5,-50.61,0.96,-104.47
2024-09-10 18:53:40.505,83c8c23779fed513bf54b2caa651454b,-0.19,-0.74,-0.59,-11.42,-50.09,0.97,-104.47
2024-09-10 18:53:40.606,83c8c23779fed513bf54b2caa651454b,-0.17,-0.73,-0.6,-10.1,-49.44,0.96,-102.99
2024-09-10 18:53:40.706,83c8c23779fed513bf54b2caa651454b,-0.15,-0.75,-0.6,-8.98,-50.22,0.97,-101.49
2024-09-10 18:53:40.806,83c8c23779fed513bf54b2caa651454b,-0.11,-0.75,-0.6,-6.62,-50.76,0.97,-98.47
2024-09-10 18:53:40.906,83c8c23779fed513bf54b2caa651454b,-0.1,-0.75,-0.6,-5.7,-51.06,0.97,-97.27
2024-09-10 18:53:41.006,83c8c23779fed513bf54b2caa651454b,-0.06,-0.74,-0.6,-3.83,-50.62,0.96,-94.94
2024-09-10 18:53:41.106,83c8c23779fed513bf54b2caa651454b,-0.04,-0.75,-0.62,-2.12,-50.63,0.97,-92.74
2024-09-10 18:53:41.206,83c8c23779fed513bf54b2caa651454b,0,-0.75,-0.62,-0.24,-50.53,0.97,-90.31
2024-09-10 18:53:41.306,83c8c23779fed513bf54b2caa651454b,-0.02,-0.76,-0.6,-0.95,-51.37,0.97,-91.21
