timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-11-12 22:51:08.072,83c8c23779fed513bf54b2caa651454b,0.08,-0.76,-0.59,4.52,-52.04,0.96,-84.29
2024-11-12 22:51:08.172,83c8c23779fed513bf54b2caa651454b,0.06,-0.77,-0.59,3.55,-52.42,0.97,-85.53
2024-11-12 22:51:08.273,83c8c23779fed513bf54b2caa651454b,0.08,-0.78,-0.59,4.92,-52.38,0.98,-83.82
2024-11-12 22:51:08.373,83c8c23779fed513bf54b2caa651454b,0.05,-0.76,-0.6,2.83,-51.44,0.97,-86.39
2024-11-12 22:51:08.497,83c8c23779fed513bf54b2caa651454b,0.07,-0.78,-0.6,3.98,-52.3,0.98,-84.99
2024-11-12 22:51:08.572,83c8c23779fed513bf54b2caa651454b,0.06,-0.76,-0.6,3.77,-51.37,0.97,-85.19
2024-11-12 22:51:08.672,83c8c23779fed513bf54b2caa651454b,0.08,-0.75,-0.6,4.52,-51.19,0.97,-84.23
2024-11-12 22:51:08.772,83c8c23779fed513bf54b2caa651454b,0.06,-0.76,-0.6,3.8,-51.59,0.96,-85.16
2024-11-12 22:51:08.872,83c8c23779fed513bf54b2caa651454b,0.07,-0.76,-0.6,4.25,-51.84,0.97,-84.62
2024-11-12 22:51:08.986,83c8c23779fed513bf54b2caa651454b,0.06,-0.76,-0.6,3.55,-51.24,0.97,-85.46
2024-11-12 22:51:09.073,83c8c23779fed513bf54b2caa651454b,0.08,-0.76,-0.6,4.48,-51.82,0.97,-84.32
2024-11-12 22:51:09.173,83c8c23779fed513bf54b2caa651454b,0.07,-0.76,-0.6,4.25,-51.51,0.97,-84.59
2024-11-12 22:51:09.273,83c8c23779fed513bf54b2caa651454b,0.08,-0.76,-0.6,4.71,-51.28,0.97,-83.99
2024-11-12 22:51:09.373,83c8c23779fed513bf54b2caa651454b,0.07,-0.76,-0.59,4.02,-52.05,0.97,-84.91
2024-11-12 22:51:09.486,83c8c23779fed513bf54b2caa651454b,0.07,-0.75,-0.6,4.05,-51.42,0.96,-84.83
2024-11-12 22:51:09.573,83c8c23779fed513bf54b2caa651454b,0.07,-0.74,-0.62,4.25,-50.01,0.97,-84.47
2024-11-12 22:51:09.673,83c8c23779fed513bf54b2caa651454b,0.07,-0.75,-0.61,4.26,-50.52,0.97,-84.5
2024-11-12 22:51:09.773,83c8c23779fed513bf54b2caa651454b,0.07,-0.75,-0.62,4,-50.51,0.97,-84.83
2024-11-12 22:51:09.873,83c8c23779fed513bf54b2caa651454b,0.04,-0.74,-0.62,2.6,-50.12,0.97,-86.62
2024-11-12 22:51:09.986,83c8c23779fed513bf54b2caa651454b,0.06,-0.73,-0.62,3.58,-49.6,0.96,-85.31
2024-11-12 22:51:10.073,83c8c23779fed513bf54b2caa651454b,0.06,-0.75,-0.63,3.5,-50.01,0.98,-85.44
2024-11-12 22:51:10.174,83c8c23779fed513bf54b2caa651454b,0.06,-0.75,-0.63,3.52,-49.86,0.98,-85.41
2024-11-12 22:51:10.274,83c8c23779fed513bf54b2caa651454b,0.06,-0.74,-0.63,3.28,-49.54,0.98,-85.7
2024-11-12 22:51:10.374,83c8c23779fed513bf54b2caa651454b,0.07,-0.75,-0.62,4.01,-50.36,0.97,-84.81
2024-11-12 22:51:10.486,83c8c23779fed513bf54b2caa651454b,0.06,-0.74,-0.64,3.53,-49.04,0.97,-85.34
2024-11-12 22:51:10.574,83c8c23779fed513bf54b2caa651454b,0.07,-0.76,-0.64,4.16,-49.9,0.99,-84.59
