arbitrary_time,CP3,C3,F5,PO3,PO4,F6,C4,CP4
716.988428822,2271.361572265625,36018.24609375,39017.15625,70569.65625,81123.0078125,38464.015625,38806.46875,-7815.42041015625
716.989112338,2573.78076171875,23876.0859375,27248.6953125,67013.046875,75110.7734375,31958.7890625,33404.56640625,-7663.205078125
716.989763854,2477.087158203125,-11082.150390625,-16270.7490234375,63505.859375,69917.609375,-29517.107421875,-23985.7890625,-7834.330078125
716.998153183,2108.149169921875,-5279.1240234375,-12718.7666015625,66534.2734375,75182.1875,-33970.3125,-29117.32421875,-8062.6533203125
716.998975453,2190.56005859375,29993.33203125,31243.509765625,70477.65625,81142.1171875,25405.080078125,26495.798828125,-7887.3037109375
716.999879225,2529.59130859375,31420.46875,36224.57421875,68269.2578125,77122.0234375,42681.38671875,43218.703125,-7661.72998046875
717.000445613,2549.439697265625,-3364.428955078125,-5715.51904296875,64049.7421875,70610.7578125,-13678.193359375,-8965.5517578125,-7761.91064453125
717.000969126,2174.533935546875,-12962.37890625,-21102.01171875,65097.75,72811.1796875,-42628.01171875,-37013.078125,-8042.13427734375
717.001509514,2128.936279296875,21491.1328125,20471.826171875,69926.265625,80351.7421875,9186.6328125,11310.875,-7955.9013671875
717.002046902,2446.44287109375,36210.55859375,41407.875,69441.453125,79018.6171875,47215.39453125,47301.42578125,-7702.2314453125
717.002701793,2583.101318359375,6278.984375,6548.74755859375,64988.8515625,71938.0546875,3957.197021484375,7584.884765625,-7711.28369140625
717.00339381,2284.772705078125,-16532.265625,-24406.291015625,64002.0,70931.953125,-44355.95703125,-38288.9375,-7974.34130859375
717.004217455,2098.359130859375,11682.4287109375,8177.85400390625,68958.921875,78917.5625,-7969.78173828125,-4714.5859375,-8006.32666015625
717.005072976,2350.352783203125,37212.36328125,41810.0078125,70258.0546875,80456.953125,44689.9609375,44839.6953125,-7758.22265625
717.005733867,2591.215087890625,16247.01171875,18802.6875,66094.796875,73604.7109375,20927.533203125,23372.501953125,-7674.73876953125
717.00669764,2400.64404296875,-15300.8623046875,-21668.0234375,63484.46875,69943.09375,-38290.94921875,-32250.076171875,-7895.88671875
717.008595811,2087.160888671875,1584.9173583984375,-4097.87890625,67670.859375,76906.78125,-23764.572265625,-19452.85546875,-8051.79052734375
717.009212326,2248.965087890625,34249.1953125,37380.875,70583.875,81102.828125,35656.1484375,36320.05859375,-7836.87841796875
717.009822716,2565.331787109375,25433.912109375,29638.8125,67332.09375,75520.140625,34986.53515625,36348.0234375,-7664.814453125
717.02750702,2500.8916015625,-9634.2265625,-13740.017578125,63637.3515625,70001.296875,-25708.236328125,-20190.595703125,-7813.67724609375
717.02851717,2122.9013671875,-7553.5029296875,-14911.1376953125,66209.9921875,74583.515625,-36356.40625,-31118.921875,-8057.8251953125
717.030213836,2173.86328125,27857.69140625,28770.111328125,70375.328125,80936.0625,21609.41796875,23141.630859375,-7907.21923828125
717.031060857,2514.235595703125,32620.556640625,37642.859375,68570.203125,77545.140625,44162.03515625,44742.1953125,-7668.50244140625
717.032299887,2566.0693359375,-1068.8603515625,-2742.022216796875,64286.11328125,70895.0078125,-9368.419921875,-4746.302734375,-7740.5869140625
717.033006779,2205.98291015625,-14066.30859375,-22278.830078125,64814.5078125,72307.328125,-43576.7109375,-37670.55078125,-8020.40869140625
717.033735922,2127.19287109375,19119.859375,17279.125,69702.03125,80008.1484375,4738.45751953125,7312.37255859375,-7959.58935546875
717.034234559,2431.690673828125,36524.51171875,41244.05859375,69652.140625,79373.875,46558.9921875,46798.9140625,-7703.4384765625
717.034949326,2597.786376953125,8552.8935546875,8933.96875,65244.12890625,72305.5859375,7631.2197265625,11114.7392578125,-7689.625
717.03531371,2326.68212890625,-16678.982421875,-24760.87890625,63821.5546875,70586.6875,-43979.109375,-37792.19140625,-7944.703125
717.035990476,2105.064697265625,9079.6796875,4381.7236328125,68650.3984375,78423.3671875,-12698.8515625,-9090.8779296875,-8009.880859375
717.036718244,2332.3818359375,36479.3828125,39922.9375,70355.8828125,80650.0703125,41878.6015625,42231.1796875,-7772.169921875
717.037609266,2601.13916015625,18345.37109375,20398.736328125,66398.2890625,74088.3828125,23569.375,25818.005859375,-7658.98095703125
717.038059527,2444.02880859375,-14257.7509765625,-21008.939453125,63493.3203125,69921.1015625,-36487.83203125,-30516.431640625,-7855.921875
717.038505912,2110.362060546875,-777.2371215820312,-7782.02734375,67338.734375,76389.3828125,-27935.408203125,-23378.201171875,-8034.95947265625
717.039207304,2247.8251953125,32793.9609375,34531.49609375,70584.875,81162.171875,31688.689453125,32580.7265625,-7834.46435546875
717.047209874,2577.803955078125,27168.296875,30746.83203125,67654.03125,76063.828125,36794.8125,37990.33984375,-7638.2607421875
717.048545031,2540.99072265625,-7734.08251953125,-11989.0048828125,63806.19921875,70244.234375,-22514.39453125,-17178.677734375,-7770.29248046875
717.049271299,2159.044189453125,-9260.9296875,-17490.1484375,65904.2890625,74073.5625,-38906.58203125,-33527.74609375,-8032.076171875
717.049900939,2179.831298828125,26045.92578125,25740.35546875,70300.8984375,80843.3203125,17403.4453125,19149.095703125,-7898.5693359375
717.050515954,2508.938232421875,34140.23046875,38600.33984375,68912.25,78110.1484375,45246.5859375,45677.484375,-7655.494140625
717.051080343,2584.2412109375,1671.3514404296875,112.04927825927734,64552.12109375,71292.4453125,-5007.416015625,-733.51708984375,-7716.1787109375
717.051565979,2240.717529296875,-14495.7978515625,-22954.412109375,64592.01953125,71920.3515625,-43760.23828125,-37922.74609375,-7995.12841796875
717.052073492,2129.942138671875,17461.583984375,14882.236328125,69555.109375,79786.0625,1280.486572265625,3923.26708984375,-7960.19287109375
717.052511752,2416.804443359375,37694.08984375,42225.75,69935.71875,79854.59375,47057.8828125,47139.421875,-7704.10888671875
717.053009765,2603.35205078125,11923.8271484375,12999.728515625,65577.6640625,72821.234375,13027.6904296875,16037.6650390625,-7672.2578125
717.053574028,2357.9970703125,-15389.30859375,-22691.421875,63771.93359375,70476.7890625,-41019.76171875,-35086.4453125,-7914.26025390625
717.054174918,2106.1376953125,7775.65673828125,3201.820068359375,68447.828125,78097.4765625,-14653.2431640625,-11069.07421875,-8004.38232421875
717.054710181,2314.142822265625,37056.86328125,40912.60546875,70532.109375,80935.7265625,41898.18359375,42142.33203125,-7774.51708984375
717.055189692,2591.95263671875,21730.5859375,25035.203125,66745.6953125,74608.859375,29106.259765625,30883.826171875,-7651.53759765625
717.05569208,2455.83056640625,-11767.5888671875,-16967.38671875,63583.84375,70007.0,-31334.302734375,-25742.501953125,-7846.80224609375
717.056269969,2106.338623046875,-1830.0711669921875,-8130.2451171875,67056.296875,75900.75,-28784.4609375,-24305.57421875,-8048.77294921875
717.149377729,2218.857421875,32481.283203125,34805.28125,70605.0625,81152.515625,30608.296875,31422.34765625,-7858.00048828125
717.149916367,2547.96435546875,30141.859375,35012.68359375,67991.921875,76514.640625,41333.9140625,42066.359375,-7653.6162109375
717.150503257,2537.90625,-4663.8251953125,-7194.62353515625,63971.22265625,70387.6015625,-16518.853515625,-11709.1162109375,-7769.6220703125
717.150957768,2162.79931640625,-9930.87890625,-17158.359375,65589.0625,73479.1796875,-38682.88671875,-33493.34765625,-8035.16064453125
717.151403028,2151.265625,24877.689453125,25148.32421875,70176.0390625,80549.21875,15379.5185546875,17069.109375,-7924.25146484375
717.151806163,2476.550537109375,35916.3203125,41529.515625,69199.921875,78428.3984375,47809.90625,47913.5078125,-7672.3916015625
717.152390052,2585.58251953125,4573.8369140625,4743.62060546875,64801.6328125,71518.2890625,801.5781860351562,4576.2509765625,-7706.32177734375
717.152783187,2262.64453125,-14762.140625,-22009.3359375,64351.4921875,71390.4140625,-42487.80078125,-36794.9453125,-7981.8515625
717.153165571,2116.262939453125,15439.197265625,13316.966796875,69317.6015625,79287.640625,-1543.611328125,1148.656005859375,-7977.62744140625
717.153528455,2383.544921875,37994.96484375,43285.15234375,70114.484375,79985.0859375,47249.9296875,47175.09375,-7730.72998046875
717.153897589,2591.416259765625,14324.4716796875,16722.3671875,65835.828125,73039.6328125,17769.03125,20323.56640625,-7683.72412109375
717.154212097,2373.620849609375,-14964.6474609375,-21182.34375,63647.078125,70103.9609375,-38746.7890625,-33022.41796875,-7913.3212890625
717.154588356,2097.554443359375,5260.884765625,757.9252319335938,68106.71875,77426.5234375,-18004.796875,-14341.4365234375,-8028.455078125
717.154924989,2287.253662109375,36006.84375,39968.87109375,70582.6640625,80869.0703125,39722.2421875,39951.03515625,-7799.9306640625
717.155228496,2583.77197265625,23681.08984375,27763.544921875,67045.1015625,74889.5546875,32552.09375,33942.953125,-7650.39794921875
717.155560629,2479.63525390625,-10679.416015625,-15004.880859375,63605.03125,69845.4609375,-28204.232421875,-22855.169921875,-7822.66259765625
717.159727231,2113.848876953125,-4438.51953125,-10864.220703125,66663.7578125,75154.21875,-31883.083984375,-27288.59375,-8047.09619140625
717.16032287,2200.35009765625,30323.580078125,32247.73046875,70516.6171875,80941.5546875,26739.478515625,27691.39453125,-7872.21630859375
717.160693004,2537.97314453125,31218.1640625,36306.3125,68287.03125,76894.7734375,42906.08984375,43386.80859375,-7648.453125
717.161012387,2554.737060546875,-3019.630859375,-4994.87646484375,64152.5390625,70547.328125,-12913.0927734375,-8374.4599609375,-7750.98046875
717.161298269,2182.513427734375,-12034.736328125,-19572.01171875,65233.73828125,72817.484375,-40909.38671875,-35582.1171875,-8032.27734375
717.16156915,2141.81103515625,21980.166015625,21372.779296875,69970.7890625,80192.75,10425.0087890625,12343.7275390625,-7947.38525390625
717.161863657,2455.964599609375,36019.921875,41266.1875,69442.7265625,78784.2578125,47371.69921875,47359.16015625,-7694.654296875
717.162213541,2587.0576171875,6307.3486328125,6645.9775390625,65043.43359375,71822.046875,4228.90478515625,7696.7998046875,-7708.4677734375
717.162494048,2286.247802734375,-15827.1787109375,-23354.26171875,64125.44921875,70949.7265625,-43010.29296875,-37250.98828125,-7973.00048828125
717.162753429,2102.047119140625,12166.3662109375,8940.40625,69021.8203125,78794.515625,-6697.67724609375,-3730.617431640625,-8002.77294921875
717.163050061,2349.27978515625,36927.24609375,41372.13671875,70245.984375,80193.0859375,44784.2421875,44759.765625,-7760.5693359375
717.163379944,2586.722412109375,15935.2724609375,18153.525390625,66139.453125,73457.859375,20611.703125,22893.32421875,-7678.4267578125
717.163715077,2402.789794921875,-14858.365234375,-21326.982421875,63618.77734375,69968.5703125,-37577.34765625,-31849.154296875,-7889.85205078125
717.164114587,2101.041259765625,2148.650634765625,-3577.128173828125,67774.796875,76886.59375,-22688.873046875,-18708.005859375,-8034.35595703125
717.164465971,2266.868896484375,34117.4296875,36872.73046875,70596.4765625,80923.8515625,35807.35546875,36235.703125,-7818.23681640625
717.164809604,2578.340576171875,24996.310546875,28581.619140625,67361.53125,75386.6328125,34429.90625,35598.27734375,-7645.90478515625
717.273963629,2501.83056640625,-9456.59765625,-14027.0810546875,63736.26171875,70014.0390625,-25600.41015625,-20373.5234375,-7806.03271484375
717.274372764,2130.076171875,-6906.75537109375,-14509.07421875,66329.6875,74642.390625,-35409.44921875,-30548.751953125,-8044.6826171875
717.2748119,2192.236572265625,27960.95703125,28398.021484375,70430.3828125,80888.6484375,21937.720703125,23168.1171875,-7881.939453125
717.27523191,2527.043212890625,32138.09375,36344.0,68599.84375,77448.3125,43453.6640625,43826.7578125,-7650.12939453125
717.27563567,2573.043212890625,-1145.4373779296875,-3569.215576171875,64378.78125,70904.734375,-9750.90234375,-5401.70068359375,-7730.193359375
717.276089056,2215.303466796875,-13477.4970703125,-22156.119140625,64953.58203125,72387.3203125,-42943.10546875,-37429.5546875,-8005.58935546875
717.276498691,2144.023681640625,19459.29296875,17071.1875,69778.0703125,79974.2890625,5199.66357421875,7415.16796875,-7937.79638671875
717.276913576,2443.82763671875,36338.56640625,40185.9296875,69684.53125,79257.6640625,46141.4375,46125.8828125,-7683.92529296875
717.277316461,2599.328857421875,8646.3017578125,8161.69384765625,65330.49609375,72275.203125,7307.67822265625,10517.8798828125,-7679.56689453125
717.277686345,2326.88330078125,-15813.09765625,-24446.79296875,63977.79296875,70690.359375,-43221.921875,-37425.80078125,-7935.85205078125
717.278015853,2113.916015625,9978.4208984375,4864.78955078125,68763.0546875,78448.0390625,-11582.046875,-8369.3642578125,-7990.4345703125
717.278385987,2339.28857421875,36653.125,39456.234375,70375.796875,80516.2265625,42093.3828125,42162.58203125,-7755.54052734375
717.278737495,2593.76318359375,18391.03515625,19745.416015625,66437.515625,73995.7109375,23384.50390625,25392.80859375,-7656.70068359375
717.279076503,2436.786865234375,-13569.02734375,-20731.53125,63610.46484375,69954.359375,-35795.15234375,-30171.6328125,-7856.5927734375
717.279426137,2109.62451171875,162.6759796142578,-7072.1806640625,67448.171875,76430.484375,-26669.00390625,-22495.150390625,-8032.94775390625
717.279795646,2246.081787109375,32961.8671875,34231.22265625,70589.5078125,81042.7421875,32072.24609375,32654.017578125,-7833.525390625
717.2840805,2564.728271484375,26932.865234375,29823.884765625,67655.234375,75925.828125,36409.578125,37339.03125,-7642.8876953125
717.284469509,2524.4951171875,-7477.73046875,-12287.9375,63873.38671875,70180.3984375,-22382.36328125,-17380.84765625,-7776.46142578125
717.284790142,2149.18701171875,-8597.4853515625,-17128.5859375,65987.9765625,74078.3203125,-38003.81640625,-33024.09375,-8033.8193359375
717.28512315,2176.478515625,25985.509765625,25228.388671875,70280.984375,80722.421875,17608.904296875,19038.521484375,-7895.88671875
717.285428283,2503.037353515625,33263.01171875,36995.3046875,68861.5625,77911.1328125,44272.80859375,44505.9609375,-7658.10888671875
717.28573029,2574.38427734375,1062.892333984375,-1144.766845703125,64588.80078125,71170.0,-5755.68505859375,-1681.1416015625,-7719.7998046875
717.286005297,2238.504638671875,-14526.9111328125,-23339.2421875,64688.2421875,71890.3125,-43596.55859375,-38011.328125,-7986.81396484375
717.286302554,2130.21044921875,17037.66015625,14047.533203125,69559.0,79648.3984375,1160.256591796875,3622.591552734375,-7951.81103515625
717.286594436,2410.903564453125,36376.1875,40163.33203125,69859.40625,79560.0859375,45720.8671875,45715.37109375,-7703.57275390625
717.286885193,2593.629150390625,10654.8740234375,10857.8505859375,65571.8984375,72575.8125,11437.609375,14371.4775390625,-7676.68359375
717.287248327,2350.553955078125,-15953.1083984375,-23989.9453125,63847.90625,70344.6875,-41821.60546875,-36046.87890625,-7920.49609375
717.287564084,2108.283447265625,7290.78076171875,1986.5111083984375,68479.4765625,77948.546875,-15243.462890625,-11806.5478515625,-8008.00341796875
717.287857592,2318.367431640625,35753.84765625,38558.8984375,70474.7734375,80631.0234375,40244.46875,40424.4453125,-7775.85791015625
717.288209725,2589.337646484375,20207.830078125,22283.591796875,66725.046875,74318.78125,26911.072265625,28648.7421875,-7656.6337890625
717.288560609,2454.35546875,-12709.37890625,-18986.955078125,63623.7421875,69811.9296875,-32859.9453125,-27396.015625,-7848.68017578125
717.288866616,2109.62451171875,-2388.239013671875,-9600.0283203125,67107.6640625,75789.90625,-29676.02734375,-25363.103515625,-8047.029296875
717.42638783,2227.8427734375,31367.294921875,32563.224609375,70575.4921875,80964.0234375,29039.5390625,29782.51171875,-7851.29541015625
717.427043846,2559.56494140625,28576.455078125,32084.3828125,67982.9375,76339.890625,38939.37109375,39672.48828125,-7640.74169921875
717.427461106,2544.00830078125,-5688.8310546875,-9476.84765625,64034.12109375,70295.8046875,-18401.763671875,-13638.09375,-7759.89892578125
717.427871491,2171.58349609375,-10432.5185546875,-18685.876953125,65683.2734375,73472.2109375,-39796.671875,-34734.875,-8023.0234375
717.428375878,2171.449462890625,24092.00390625,23278.82421875,70206.0859375,80518.90625,14037.7431640625,15629.6337890625,-7902.7265625
717.428776138,2496.667236328125,34516.74609375,38794.33203125,69168.875,78324.59375,45527.2109375,45618.33984375,-7652.34228515625
717.429309401,2591.34912109375,3445.163330078125,2309.31494140625,64817.0546875,71444.1875,-1336.20947265625,2392.195068359375,-7694.1845703125
717.42969641,2270.4228515625,-15186.533203125,-23406.095703125,64440.33984375,71423.2734375,-43584.35546875,-38052.23046875,-7964.14892578125
717.430141421,2131.41748046875,14921.12890625,11894.1220703125,69363.3359375,79329.546875,-2561.97900390625,10.12533950805664,-7954.4931640625
717.43069406,2400.04052734375,36768.52734375,40955.1875,70085.3828125,79951.484375,45289.43359375,45205.078125,-7706.1875
717.431118945,2601.474609375,13113.185546875,14401.853515625,65854.46875,73027.03125,15658.8037109375,18232.71875,-7659.51708984375
717.431728335,2382.539306640625,-15554.197265625,-22542.89453125,63742.96484375,70179.1953125,-39900.47265625,-34262.26953125,-7891.1259765625
717.432393851,2114.78759765625,4893.62353515625,-144.57106018066406,68198.3828125,77541.7265625,-18579.86328125,-15007.5625,-8002.7060546875
717.432914489,2303.615234375,34948.578125,38192.77734375,70569.2578125,80848.890625,38277.53515625,38538.3828125,-7777.33349609375
717.433588005,2590.410400390625,22331.06640625,25519.072265625,67026.328125,74831.8203125,30427.8515625,31913.32421875,-7636.58447265625
717.434121268,2488.285400390625,-11394.6943359375,-16454.212890625,63674.30078125,69880.125,-29622.25,-24281.76953125,-7809.85498046875
717.439492398,2130.61279296875,-4598.78125,-11515.662109375,66777.8203125,75262.984375,-32424.28515625,-27912.140625,-8030.93603515625
717.440559549,2221.13720703125,29797.599609375,31152.115234375,70554.234375,80950.546875,25807.4765625,26762.8125,-7854.916015625
717.441260566,2551.853759765625,30168.81640625,34518.421875,68284.4140625,76836.640625,41134.89453125,41719.34765625,-7636.91943359375
717.441882581,2564.6611328125,-3775.0751953125,-6338.59619140625,64194.8515625,70535.59375,-14365.77734375,-9782.150390625,-7737.033203125
717.44243322,2191.834228515625,-12121.640625,-19867.45703125,65354.50390625,72935.5625,-41269.875,-36012.8125,-8010.283203125
717.443031109,2161.59228515625,21816.283203125,21098.5234375,70050.984375,80276.7734375,10175.83203125,12075.1708984375,-7912.85205078125
717.443515496,2482.652587890625,35220.01953125,40118.13671875,69446.546875,78749.921875,46106.234375,46218.015625,-7654.15283203125
717.444098885,2605.8330078125,5552.7763671875,5542.7177734375,65076.359375,71789.9921875,2800.628662109375,6359.58447265625,-7676.2138671875
717.4447184,2303.950439453125,-15924.87890625,-23462.82421875,64239.64453125,71033.8828125,-43452.859375,-37760.609375,-7941.685546875
717.445303539,2131.41748046875,12369.6103515625,9316.2509765625,69145.203125,78929.96875,-6579.5927734375,-3667.1162109375,-7960.59521484375
717.446118809,2384.08154296875,36577.08203125,41065.55859375,70292.046875,80198.7890625,44158.4140625,44229.42578125,-7716.31298828125
717.446719199,2612.8740234375,15336.06640625,17554.857421875,66173.3828125,73415.28125,19487.1875,21907.076171875,-7643.8935546875
717.447193585,2418.413818359375,-15013.798828125,-21257.4453125,63713.39453125,69998.4140625,-38083.6796875,-32335.70703125,-7864.37109375
717.447764849,2118.00634765625,2438.195068359375,-2819.202880859375,67905.21875,76986.5703125,-22404.55859375,-18445.484375,-8007.869140625
717.448337488,2288.93017578125,33965.484375,37076.4453125,70649.5234375,80911.984375,35535.91796875,36072.828125,-7785.51416015625
717.448873251,2595.104248046875,24418.427734375,28178.28125,67388.15625,75317.6328125,33344.6171875,34719.05078125,-7619.95458984375
717.524452086,2518.59423828125,-9729.84765625,-14034.1220703125,63821.6875,69997.34375,-26374.697265625,-21033.81640625,-7777.33349609375
717.5250146,2148.38232421875,-6620.29541015625,-13659.5517578125,66474.7265625,74707.296875,-35217.60546875,-30351.67578125,-8017.18994140625
717.525521487,2211.74951171875,28018.623046875,29030.822265625,70520.5703125,80856.734375,21983.1171875,23310.341796875,-7856.65966796875
717.52604975,2539.649658203125,31627.0,36280.4296875,68628.40625,77326.6796875,42670.125,43255.11328125,-7635.17626953125
717.526645139,2576.328857421875,-1631.7889404296875,-3515.10205078125,64425.453125,70808.171875,-10513.72265625,-6001.24169921875,-7724.15869140625
717.527382657,2214.76708984375,-13384.4912109375,-21208.427734375,65090.171875,72437.6171875,-42688.83203125,-37114.6640625,-8004.58349609375
717.528173176,2147.644775390625,19526.34765625,18161.572265625,69882.875,79990.046875,5754.4111328125,8079.6181640625,-7934.44384765625
717.528912694,2449.728515625,35686.3203125,40458.5078125,69705.1171875,79152.9921875,45803.14453125,46017.38671875,-7679.90185546875
717.529476458,2601.474609375,7821.3212890625,8267.841796875,65369.5234375,72177.171875,6660.796875,10090.671875,-7679.76806640625
717.530051597,2332.5830078125,-16184.9853515625,-23682.36328125,64101.84375,70699.8125,-43136.55859375,-37228.32421875,-7928.744140625
717.530842616,2134.233642578125,9878.173828125,6056.36083984375,68905.0078125,78495.453125,-10906.4658203125,-7578.447265625,-7970.0498046875
717.53159726,2364.233154296875,36045.26953125,40010.04296875,70426.2265625,80415.640625,42132.80859375,42412.6328125,-7730.46142578125
717.532557658,2612.73974609375,17468.490234375,19813.0078125,66482.3046875,73860.125,22748.552734375,25012.470703125,-7633.4326171875
717.533282175,2449.125,-14154.2177734375,-20335.703125,63717.08203125,69916.671875,-36120.37109375,-30305.67578125,-7834.66552734375
717.533910066,2130.41162109375,51.02902603149414,-6053.8798828125,67604.34375,76478.5,-26196.0625,-21885.484375,-7998.81689453125
717.534570707,2277.262451171875,32665.685546875,34955.5546875,70694.8515625,81008.8828125,32279.447265625,33084.37890625,-7788.66552734375
717.541149116,2589.0693359375,26151.068359375,29849.23046875,67710.7578125,75812.9765625,35702.8828125,36924.69921875,-7609.15869140625
717.541726005,2540.118896484375,-8136.27978515625,-12170.12109375,63951.10546875,70129.84375,-23061.095703125,-17832.599609375,-7749.6396484375
717.542249893,2164.2744140625,-8728.51171875,-16347.125,66135.0234375,74129.953125,-37861.79296875,-32745.345703125,-8007.66796875
717.542877408,2196.594970703125,25904.171875,26064.634765625,70400.140625,80712.6328125,17939.3515625,19525.275390625,-7871.21044921875
717.54337292,2523.6904296875,32695.5234375,37164.0859375,68922.578125,77813.4296875,43796.046875,44241.62890625,-7634.505859375
717.543998311,2589.136474609375,442.8997497558594,-1164.2799072265625,64666.91796875,71115.6171875,-6572.216796875,-2307.839599609375,-7701.4267578125
717.544798705,2246.2158203125,-14661.8935546875,-22834.046875,64832.27734375,71949.1171875,-43756.8203125,-38075.8359375,-7976.4873046875
717.54542447,2152.137451171875,17061.59765625,14783.7998046875,69705.515625,79698.0859375,1424.320068359375,3973.089111328125,-7927.20166015625
717.545962108,2441.413818359375,35915.8515625,40300.9296875,69946.515625,79538.625,45321.015625,45467.3984375,-7674.13525390625
717.546705126,2617.701904296875,10001.353515625,10713.1455078125,65662.3515625,72597.609375,10570.787109375,13695.4931640625,-7651.671875
717.547228889,2368.323486328125,-16312.7255859375,-23757.935546875,63981.28125,70445.1328125,-42194.90234375,-36267.7578125,-7896.892578125
717.547922781,2127.326904296875,7140.107421875,2577.602783203125,68625.2578125,78059.859375,-15026.6064453125,-11445.1875,-7978.833984375
717.548606672,2344.5859375,35194.13671875,38749.8046875,70551.6171875,80638.8046875,40113.57421875,40468.56640625,-7740.3857421875
717.549271064,2616.494873046875,19337.453125,22065.39453125,66799.140625,74328.9765625,26172.458984375,28143.615234375,-7619.55224609375
717.549701199,2479.63525390625,-13344.7275390625,-19038.85546875,63760.6015625,69909.96875,-33433.53515625,-27705.275390625,-7809.51953125
717.550324464,2134.30078125,-2601.74267578125,-9137.146484375,67271.0078125,75916.9765625,-29498.3984375,-24934.3515625,-8006.79638671875
717.649663626,2250.909912109375,30826.494140625,32652.140625,70657.703125,80952.2890625,28945.998046875,29937.810546875,-7820.3828125
717.650366768,2573.98193359375,27669.064453125,31620.494140625,68031.484375,76286.1171875,38127.06640625,39127.328125,-7620.423828125
717.650946407,2557.151123046875,-6398.1416015625,-9910.0244140625,64136.9140625,70314.6484375,-19260.0703125,-14224.4248046875,-7739.71533203125
717.651588173,2184.2568359375,-10623.6259765625,-18611.111328125,65851.3828125,73565.21875,-39936.34765625,-34634.9609375,-8004.650390625
717.652248689,2181.038330078125,23747.072265625,23174.6875,70306.1328125,80466.8046875,13917.6474609375,15740.1416015625,-7889.1142578125
717.652777452,2501.562255859375,33704.5703125,38084.21484375,69235.125,78199.9375,44711.484375,45042.87109375,-7648.251953125
717.653337715,2599.530029296875,2689.71923828125,1516.72216796875,64939.03125,71401.2734375,-2403.05810546875,1616.9027099609375,-7693.044921875
717.653916979,2276.12255859375,-15523.8212890625,-23789.25,64611.46484375,71471.078125,-44107.31640625,-38289.60546875,-7967.16650390625
717.654487243,2141.40869140625,14689.318359375,11680.6181640625,69497.171875,79286.8359375,-2674.8330078125,155.36695861816406,-7954.82861328125
717.654958505,2413.183349609375,36131.90234375,40215.296875,70155.9296875,79790.21875,44619.08203125,44796.78125,-7703.37158203125
717.655513518,2616.96435546875,12388.921875,13407.22265625,65957.265625,72933.890625,14482.3193359375,17339.609375,-7653.884765625
717.656182284,2395.9501953125,-15891.8203125,-23253.34375,63894.109375,70184.421875,-40776.34765625,-34858.92578125,-7884.21923828125
717.656672296,2125.38232421875,4824.958984375,-558.6370849609375,68341.4140625,77532.0703125,-18950.947265625,-15122.6962890625,-7996.40283203125
717.657189059,2312.13134765625,34555.50390625,37477.3671875,70648.3828125,80737.2421875,37726.4765625,38189.2265625,-7773.98046875
717.657714322,2598.45703125,21652.66796875,24487.427734375,67127.171875,74761.8828125,29383.666015625,31078.21875,-7628.470703125
717.658251085,2495.52734375,-11891.3720703125,-17359.390625,63834.96484375,69906.75,-30598.439453125,-24997.583984375,-7798.12060546875
717.664802494,2137.653564453125,-4750.125,-11970.900390625,66942.640625,75317.5,-32736.49609375,-27966.7890625,-8017.18994140625
717.665353007,2226.36767578125,29346.31640625,30435.091796875,70630.140625,80873.03125,25405.080078125,26576.466796875,-7845.86376953125
717.665803893,2556.748779296875,29386.818359375,33361.25,68349.9921875,76734.1796875,40128.39453125,40928.1640625,-7628.33642578125
717.666336906,2569.422119140625,-4355.84033203125,-7406.65185546875,64311.7265625,70511.046875,-15425.9208984375,-10606.9970703125,-7728.2490234375
717.666845668,2203.635986328125,-12262.8583984375,-20538.009765625,65506.921875,72997.859375,-41767.76171875,-36280.23046875,-7996.33544921875
717.667269304,2170.242431640625,21527.9453125,20256.9140625,70127.5625,80227.0859375,9714.759765625,11806.2119140625,-7900.37939453125
717.667696814,2479.0986328125,34543.56640625,38861.18359375,69485.171875,78634.0546875,45172.69140625,45429.4453125,-7651.53759765625
717.668362455,2598.45703125,4987.16552734375,4331.09716796875,65163.59765625,71750.1640625,1718.6925048828125,5459.3681640625,-7675.87890625
717.668903593,2297.043701171875,-16075.7529296875,-24302.69140625,64380.66015625,71067.609375,-44068.9609375,-38175.8125,-7943.8984375
717.669488232,2130.545654296875,12213.3720703125,8496.9697265625,69236.4609375,78895.1015625,-6934.248046875,-3844.745361328125,-7959.18701171875
717.669899617,2384.215576171875,35978.078125,39730.15234375,70317.53125,80091.03125,43281.33203125,43490.9453125,-7714.5693359375
717.670406755,2612.0693359375,14689.7880859375,16148.8427734375,66228.4375,73364.8515625,18317.341796875,20863.49609375,-7646.30712890625
717.671080396,2422.302978515625,-15342.302734375,-22375.591796875,63826.44921875,70042.0,-38954.2578125,-33051.72265625,-7862.42626953125
717.671695786,2125.38232421875,2316.355712890625,-3637.276611328125,68004.2578125,77008.90625,-22725.150390625,-18634.4453125,-8002.7060546875
717.672223674,2292.2158203125,33438.36328125,35900.2265625,70671.515625,80810.1328125,34991.83203125,35602.43359375,-7788.93359375
717.672870815,2592.422119140625,23627.982421875,26735.521484375,67421.6171875,75226.7109375,32313.2421875,33767.6015625,-7629.00732421875
717.774455656,2520.00244140625,-10311.1494140625,-15260.830078125,63907.85546875,69992.6484375,-27269.548828125,-21814.00390625,-7780.3505859375
717.774830915,2156.49609375,-6885.29736328125,-14495.73046875,66584.6953125,74744.3828125,-35525.3203125,-30540.5703125,-8011.490234375
