timestamp,device_id,x,y,z,pitch,roll,acceleration,inclination
2024-11-04 23:17:09.218,83c8c23779fed513bf54b2caa651454b,0.01,-0.82,-0.56,0.69,-55.53,0.99,-89.16
2024-11-04 23:17:09.326,83c8c23779fed513bf54b2caa651454b,0.01,-0.79,-0.56,0.71,-54.54,0.97,-89.13
2024-11-04 23:17:09.415,83c8c23779fed513bf54b2caa651454b,0.01,-0.81,-0.56,0.47,-55.08,0.99,-89.43
2024-11-04 23:17:09.515,83c8c23779fed513bf54b2caa651454b,0.01,-0.8,-0.56,0.47,-55.33,0.98,-89.43
2024-11-04 23:17:09.615,83c8c23779fed513bf54b2caa651454b,0.01,-0.81,-0.56,0.7,-55.08,0.99,-89.15
2024-11-04 23:17:09.715,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.57,0,-54.35,0.97,-90
2024-11-04 23:17:09.815,83c8c23779fed513bf54b2caa651454b,0.02,-0.8,-0.57,0.93,-54.61,0.98,-88.85
2024-11-04 23:17:09.915,83c8c23779fed513bf54b2caa651454b,0.01,-0.81,-0.57,0.46,-54.7,0.99,-89.43
2024-11-04 23:17:10.015,83c8c23779fed513bf54b2caa651454b,0.01,-0.8,-0.57,0.47,-54.76,0.98,-89.43
2024-11-04 23:17:10.116,83c8c23779fed513bf54b2caa651454b,0.01,-0.81,-0.58,0.69,-54.51,0.99,-89.15
2024-11-04 23:17:10.216,83c8c23779fed513bf54b2caa651454b,0,-0.8,-0.56,0.23,-54.68,0.98,-89.71
2024-11-04 23:17:10.316,83c8c23779fed513bf54b2caa651454b,0,-0.79,-0.57,0.24,-54.02,0.97,-89.71
2024-11-04 23:17:10.416,83c8c23779fed513bf54b2caa651454b,0.01,-0.78,-0.58,0.47,-53.17,0.97,-89.41
2024-11-04 23:17:10.516,83c8c23779fed513bf54b2caa651454b,0.01,-0.79,-0.58,0.47,-53.59,0.98,-89.42
2024-11-04 23:17:10.616,83c8c23779fed513bf54b2caa651454b,0.01,-0.8,-0.57,0.46,-54.57,0.99,-89.43
