timestamp,device_id,data_type,channel,value,x,y,z
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,6.307366248347079,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,10.06037823010708,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP3,-16.861782375741292,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP3,-14.835810815162214,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C3,-13.957925867182926,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C3,-14.609529927758366,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F5,-16.71250534481895,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F5,-18.890074563121182,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO3,-19.164493681533788,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO3,-15.643584509842258,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO4,-8.278476825449324,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO4,-0.4302528437103952,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F6,4.4270576255440455,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F6,5.9409628489790265,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C4,5.668925119557559,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C4,6.0336958853796085,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,8.67951342627409,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,12.055720457426803,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP3,-51.75754849283728,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP3,-56.81473413664746,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C3,-54.32603809378855,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C3,-58.614117794242745,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F5,-81.17313779208648,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F5,-118.31858249084237,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO3,-150.64865975794987,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO3,-155.72372700464095,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO4,-126.31523857036626,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO4,-75.44153513292156,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F6,-23.524061564054264,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F6,13.286525571646894,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C4,31.142727752048046,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C4,38.542969927785634,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,40.726940018394316,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,33.67878288998832,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP3,56.51991618720882,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP3,47.32111698183924,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C3,70.17064721597863,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C3,122.75954405599357,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F5,192.87371875073887,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F5,264.2017000996719,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO3,325.5009617099847,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO3,380.6294589003117,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO4,441.9500931887602,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO4,513.3655083113966,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F6,589.6806992049926,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F6,671.149782874759,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C4,770.4721315939812,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C4,904.8810398158105,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,1073.7853917533193,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,1239.7702936286528,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP3,-220.43998527288466,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP3,-221.6672682154173,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C3,-215.38091095119427,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C3,-203.56290242283015,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F5,-189.83338733468483,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F5,-178.0089508127034,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO3,-169.5658688477149,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO3,-161.5891391779303,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO4,-151.0667748459507,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,PO4,-139.49998720377917,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F6,-129.585182654097,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,F6,-120.90083101556358,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C4,-110.13293567426197,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,C4,-92.82397790018769,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,-68.74497932195695,,,
2024-04-16 22:54:54.742746,83c8c23779fed513bf54b2caa651454b,EEG,CP4,-46.33010321951255,,,
