timestamp,CP3,C3,F5,PO3,PO4,F6,C4,CP4
2024-09-10 18:55:14.333,-19.3127360293274,-126.25613347885792,114.78820087631098,-2.7471633773901054,-290.3356341132163,-425.19805776802684,-42.511781000150435,-133.06333664673912
2024-09-10 18:55:14.333,-21.336226770128526,-158.36532215823576,55.26096521871475,1.2103921318720556,-304.1861184767679,-531.495098662324,-83.43922656744243,-139.58674168328287
2024-09-10 18:55:14.333,-21.613635791041027,-183.67651180507661,3.8275910968855733,5.878512864181932,-305.50074074738677,-629.5647869048829,-112.88539253704201,-139.33722915818257
2024-09-10 18:55:14.333,-20.32794450690421,-197.89803568991647,-34.29899639768163,9.67043565565211,-291.8161120926926,-699.7796003936121,-129.35010011861732,-135.1473515295578
2024-09-10 18:55:14.333,-18.227134155632235,-200.84981355739092,-57.853240779744866,12.008292155511619,-267.3931009565878,-733.9788409106466,-136.3467032202683,-130.44027788758444
2024-09-10 18:55:14.333,-16.145696960222367,-196.05255778831122,-70.02469017713827,13.193587564004211,-240.18797307158593,-737.6333879139277,-139.1761625552759,-127.25721806551682
2024-09-10 18:55:14.333,-15.233659941100484,-189.63728011851612,-78.67261839799312,13.629589574452677,-217.7188516119811,-726.6890899354192,-142.85073920669856,-127.06633059421992
2024-09-10 18:55:14.333,-16.877265285337778,-186.62225554161694,-92.68097882934288,13.924705033819947,-201.08690273023285,-719.6379112798912,-151.1765507785632,-131.42896444894245
2024-09-10 18:55:14.333,-21.25926265753013,-187.71054935629297,-115.2223003395589,14.431927749608022,-185.92117481448759,-726.3547654381188,-164.86016237896467,-139.46751696940265
2024-09-10 18:55:14.333,-26.8131937886909,-191.66877432291543,-143.3570803371574,14.627995732269937,-170.20588247078177,-745.1639086865802,-182.42646293908274,-147.6698755776885
2024-09-10 18:55:14.333,-31.294469218067434,-198.38097028878354,-172.46451172532312,13.67288207395732,-157.26272540962742,-768.6484032172934,-202.27486945048474,-152.62642632299665
2024-09-10 18:55:14.333,-32.96306225563949,-207.66096122514494,-198.6482944316079,11.731113539349785,-150.08121758887032,-789.4928014373858,-221.59148996795005,-152.61277555970682
2024-09-10 18:55:14.333,-31.5730916297281,-217.9478861575721,-220.2065891275683,9.874580024858416,-146.14672464092624,-804.3655114329943,-235.88794087915232,-148.27705300329995
2024-09-10 18:55:14.333,-28.76471861234667,-226.93586655964788,-237.38618881877153,8.435113966602295,-140.0100727039025,-813.7463200581194,-240.88468631893923,-142.1057789730152
2024-09-10 18:55:14.333,-26.833235653452405,-231.40239774668362,-249.4529909656835,6.864091836646576,-127.53326743526219,-817.8988125472947,-234.15168965017293,-136.28039943736823
2024-09-10 18:55:14.333,-26.81488259708349,-228.5357416735987,-254.58526437409023,4.547928332780338,-108.43263923520803,-814.9883060798657,-217.17831509413753,-131.54254526823775
2024-09-10 18:55:14.395,-28.348353373531353,-219.81065492897164,-253.76483863107558,0.7044383785605746,-88.42630215978636,-803.1340169567759,-197.222565990702,-128.5809722100196
2024-09-10 18:55:14.395,-30.80931221382498,-211.40419226241175,-252.33563015342196,-4.864180330115054,-75.03050119821435,-782.7424335693499,-184.99260060086144,-129.2608180055746
2024-09-10 18:55:14.395,-33.593506323098524,-209.37335420571475,-256.70112651797507,-10.474185744732479,-68.45255015769006,-756.2003823751452,-188.37414834493677,-135.0540901766605
2024-09-10 18:55:14.395,-36.14284744096546,-215.83260290734867,-270.281743805745,-13.941825585350141,-61.854512815421224,-725.4645528579465,-207.62877612203513,-144.9256978085795
2024-09-10 18:55:14.395,-38.176082755234646,-228.557347234679,-291.23721581456834,-14.806059669506109,-50.95932253030506,-689.6938268948604,-235.14098857381546,-155.1710078104068
2024-09-10 18:55:14.395,-39.33316100259396,-241.9295394214064,-313.19633427584074,-13.897587867312497,-38.174081587203325,-645.6827684149637,-259.61844762097087,-161.30310895885827
2024-09-10 18:55:14.395,-38.941408565263146,-251.32938685952726,-330.5271689321899,-12.673104416165618,-31.294978472780066,-591.7161131769999,-273.3504084405562,-161.13273668152613
2024-09-10 18:55:14.395,-36.863200957143675,-257.8408405795082,-343.4199265284983,-13.14962703063549,-40.26455658849188,-531.0394812040249,-277.1205939321177,-156.599362174627
